8249,17,37.52,2
8250,5,62.78,1
8251,3,52.29,1
8252,201,39.2,2
8253,44,60.68,1
8254,64,29.79,1
8255,12,65.48,1
8256,1,77.4,3
8257,13,49.98,3
8258,3,75,1
8259,8,57.37,1
8260,6,64.07,1
8261,1,59.4,1
8262,74,33.5,1
8263,12,65.7,2
8264,33,61.27,2
8265,4,64.49,1
8266,12,29.24,2
8267,125,91.2,2
8268,103,57.03,2
8269,10,51.26,1
8270,10,58.58,4
8271,95,63.1,1
8272,143,68.01,1
8273,20,18.1,1
8274,44,28.75,2
8275,21,76.45,2
8276,13,65.52,2
8277,11,61.54,1
8278,3,88.45,1
8279,33,42.94,2
8280,123,62.88,1
8281,4,42.2,1
8282,16,24.71,1
8283,2009,66.95,1
8284,17,36.26,2
8285,428,78.61,1
8286,22,86.29,1
8287,11,56.04,1
8288,268,25.53,1
8289,457,66.2,1
8290,8,58.77,1
8291,3233,29.49,1
8292,9,45.91,1
8293,2,80.7,1
8294,4,93.07,1
8295,13,63.17,1
8296,22,77.44,2
8297,423,83.27,1
8298,108,65.97,2
8299,19,128.58,1
8300,3,36.28,1
8301,5,31,1
8302,12,80.7,2
8303,141,30.66,2
8304,17,40.27,2
8305,396,17.96,1
8306,12,67,1
8307,1,93.73,3
8308,6,67.23,1
8309,23,68.02,2
8310,17,41.1,2
8311,46,63.09,2
8312,2,54.66,1
8313,4,56.78,1
8314,28,36.06,1
8315,626,49.81,1
8316,308,79.27,1
8317,12,36.32,2
8318,23,24.7,2
8319,5,82.7,1
8320,71,52.52,2
8321,94,67.64,1
8322,11,21.4,1
8323,29,34.29,1
8324,7,88.42,1
8325,26,31,2
8326,56,41.58,1
8327,22,54.12,1
8328,22,93.33,1
8329,54,57.5,1
8330,105,76.11,2
8331,454,42.94,2
8332,177,43.47,2
8333,19,51.17,1
8334,14,30.2,2
8335,44,72.26,1
8336,9,78.65,1
8337,19,106.72,2
8338,13,63.75,2
8339,6,35.14,1
8340,3,109.1,1
8341,6,97,1
8342,33,84.34,1
8343,25,94.8,1
8344,3,39.94,1
8345,5,103.95,1
8346,6,38.96,1
8347,6,35.72,1
8348,77,26.87,1
8349,182,73.55,2
8350,18,32.27,1
8351,12,82.73,2
8352,22,54.3,1
8353,688,74.49,1
8354,109,75.77,1
8355,2,31.92,1
8356,27,25.55,1
8357,82,54.49,1
8358,135,39.25,1
8359,20,75.54,1
8360,9,119.66,1
8361,147,63.03,1
8362,15,45.81,1
8363,15,17.41,1
8364,56,62.62,1
8365,10,76.43,2
8366,175,32.9,1
8367,14,34.45,1
8368,7,24.5,1
8369,9,22.56,1
8370,3,16.16,1
8371,17,43.2,1
8372,48,19.95,1
8373,15,75.7,1
8374,268,48.99,1
8375,59,31.5,1
8376,23,37.95,4
8377,118,61.32,1
8378,213,72,3
8379,1001,40.3,1
8380,1,90.08,1
8381,18,74,1
8382,62,45.88,1
8383,10,34.71,2
8384,6,34.97,1
8385,54,17.89,1
8386,197,13.05,1
8387,9,50.25,1
8388,18,42.05,2
8389,410,70.44,1
8390,5,40.27,1
8391,13,18.51,2
8392,79,97.35,1
8393,31,125.71,1
8394,15,27.95,2
8395,39,38.41,1
8396,4,76.86,1
8397,263,69,2
8398,104,30.21,1
8399,12,39,2
8400,17,27.66,2
8401,24,18.16,1
8402,3,20.93,1
8403,202,31.01,1
8404,8,67.15,1
8405,25,62.99,2
8406,19,63.19,1
8407,217,28.85,1
8408,75,33.75,1
8409,51,72.22,1
8410,24,19.53,1
8411,10,44.38,2
8412,24,34.59,1
8413,9,74.48,1
8414,44,50.8,1
8415,9,50.8,1
8416,26,47.92,1
8417,40,52.95,1
8418,27,55.48,1
8419,21,69.4,1
8420,5,70,1
8421,18,45.6,1
8422,6,70.42,1
8423,6,48,1
8424,142,95.74,2
8425,17,76.75,2
8426,8,18,1
8427,31,81.25,1
8428,35,61.23,1
8429,22,60.73,2
8430,3,48.3,1
8431,10,57.64,1
8432,25,76.48,2
8433,33,73.12,1
8434,9,71.79,1
8435,45,31,1
8436,41,47.67,1
8437,19,87.7,1
8438,1060,52.39,1
8439,20,64.64,2
8440,2,100.78,1
8441,2,60.46,1
8442,45,132.05,1
8443,78,42.06,1
8444,3,50.11,1
8445,30,110.12,1
8446,21,17.3,1
8447,29,54,1
8448,9,195.88,1
8449,15,79.09,1
8450,28,21.83,1
8451,41,14.75,1
8452,35,70.09,1
8453,12,74.5,1
8454,10,75.92,1
8455,49,69.31,2
8456,35,83.63,1
8457,148,88.21,1
8458,2,66.89,1
8459,28,79,2
8460,41,53.23,2
8461,314,59.14,1
8462,16,51.58,2
8463,25,99.09,2
8464,13,21.55,1
8465,143,46.4,1
8466,174,69.34,2
8467,243,78.45,1
8468,15,29.05,2
8469,28,19.76,1
8470,56,96.37,1
8471,84,38.54,1
8472,177,60.29,2
8473,157,22.58,1
8474,9,15.05,1
8475,55,104.96,1
8476,4620,92.62,2
8477,191,49.06,2
8478,33,57.58,1
8479,5,38.14,1
8480,7,60.87,1
8481,4,93.54,1
8482,3,44.7,1
8483,29,118.33,1
8484,9,70.38,1
8485,88,79.28,1
8486,131,70.19,1
8487,28,61.27,1
8488,19,196.88,1
8489,25,22.36,1
8490,16,32.44,2
8491,17,74.11,2
8492,118,70.39,1
8493,51,65.48,1
8494,76,24.44,1
8495,283,95.68,1
8496,3,56.41,2
8497,122,48.67,2
8498,106,53.68,2
8499,32,18.82,1
8500,53,24.42,2
8501,25,73.08,2
8502,8,58.89,1
8503,15,68.09,1
8504,93,19.45,1
8505,7,70.16,1
8506,5,63.24,1
8507,21,61.83,2
8508,298,82.4,2
8509,65,60.49,1
8510,29,63.48,1
8511,78,61.08,2
8512,107,38.33,1
8513,15,117.86,2
8514,108,41.2,1
8515,144,27.63,1
8516,36,91.37,1
8517,39,65.4,1
8518,27,73.9,2
8519,34,64.88,1
8520,1,85.97,1
8521,30,97.23,2
8522,139,71.18,1
8523,236,47.28,1
8524,15,54.88,2
8525,31,72.23,2
8526,26,84.55,1
8527,64,48.25,1
8528,133,18.5,1
8529,17,60.19,2
8530,32,62.47,1
8531,45,58.47,2
8532,89,73.58,1
8533,251,77.9,1
8534,7,57,1
8535,40,40.16,1
8536,166,68.5,2
8537,7,97.44,1
8538,70,60.74,1
8539,12,82.16,1
8540,3,70.1,1
8541,12,81.03,1
8542,61,66.69,1
8543,31,82.96,1
8544,6,53.02,1
8545,5,52.8,1
8546,76,21.02,1
8547,2,62.85,1
8548,133,54.06,2
8549,44,70.74,1
8550,27,68.83,1
8551,66,95.53,1
8552,171,109.65,1
8553,2,28.47,1
8554,38,35.35,2
8555,130,80.76,1
8556,11,50.41,1
8557,13,92.31,1
8558,4,51.74,1
8559,17,62.76,1
8560,55,13.44,1
8561,34,88.25,1
8562,17,59.53,1
8563,40,82.99,1
8564,116,62,1
8565,14,67.71,2
8566,12,99.48,1
8567,3,34.32,1
8568,413,18,1
8569,20,89.16,1
8570,13,74.54,1
8571,21,103.83,1
8572,105,18.2,1
8573,25,122.2,1
8574,45,65.15,1
8575,3,68.01,2
8576,25,32,1
8577,54,71.86,1
8578,33,40.15,1
8579,307,76.84,2
8580,9,118.7,1
8581,169,53.63,2
8582,2,97.43,1
8583,28,105.24,1
8584,30,38.15,2
8585,24,61.64,1
8586,8,86,1
8587,15,133.93,1
8588,29,49.22,1
8589,23012,52.45,1
8590,123,81.3,2
8591,1,70.69,1
8592,2,89.33,1
8593,104,106.92,1
8594,15,150.74,1
8595,43,64.9,1
8596,1,111.06,1
8597,7,55.49,1
8598,36,102.1,1
8599,21,26.4,2
8600,56,44.94,1
8601,119,67.77,2
8602,29,19.98,2
8603,86,20.35,1
8604,12,44.68,1
8605,25,88.66,1
8606,291,68.04,2
8607,48,81.91,1
8608,182,45.05,1
8609,122,58.6,1
8610,25,86.96,1
8611,129,64.09,1
8612,31,94.17,1
8613,20,19.48,1
8614,17,73.16,2
8615,1,79.18,1
8616,11,57.16,1
8617,13,48.45,2
8618,19,62.3,1
8619,39,71.62,2
8620,11,31.86,1
8621,98,15.31,1
8622,3,56.63,1
8623,205,67.94,1
8624,104,57.63,3
8625,17,87.07,1
8626,14,27.42,1
8627,8,58.72,1
8628,1,68.5,1
8629,48,122.77,1
8630,157,84.95,2
8631,1,102,1
8632,14,68.44,2
8633,138,69.16,2
8634,30,67.4,2
8635,199,67.67,1
8636,18,45.53,1
8637,13,98.57,1
8638,37,11.1,1
8639,2,66.25,1
8640,480,76.04,2
8641,11,59.12,1
8642,373,14.1,1
8643,204,65.01,1
8644,303,76.14,2
8645,143,80.16,2
8646,381,13.85,1
8647,5,105.5,1
8648,4,160.66,1
8649,22,96.74,1
8650,8,67.47,1
8651,14,58.74,1
8652,22,92.6,1
8653,123,71.64,2
8654,117,17.5,1
8655,105,21.15,1
8656,141,103.4,1
8657,117,68.54,2
8658,5,39.83,1
8659,2,68.71,1
8660,103,67.42,2
8661,85,61.52,1
8662,5,62.12,1
8663,106,68.5,1
8664,8,20.87,1
8665,16,184.4,1
8666,44,62.03,2
8667,115,71.26,2
8668,21,90.15,1
8669,232,65.48,2
8670,14,110.76,1
8671,82,18.12,1
8672,3,56.57,2
8673,11,205.98,1
8674,6,33.05,1
8675,81,67.17,1
8676,13,42.43,2
8677,14,99.01,2
8678,11,63.65,1
8679,15,67.28,1
8680,1007,29.46,2
8681,101,51.84,2
8682,11,70.5,3
8683,17,84.31,1
8684,1,89.56,1
8685,35,67.37,2
8686,113,20.32,1
8687,78,83.12,1
8688,23,124.12,1
8689,17,18.75,2
8690,11,83.17,2
8691,70,66,1
8692,247,76.73,2
8693,6,80.57,1
8694,185,18.44,1
8695,49,56.44,1
8696,11,59.42,1
8697,15,92.6,1
8698,3,83.31,1
8699,26,39.91,2
8700,15,100.1,2
8701,61,21.61,1
8702,68,128.22,1
8703,2,45.21,1
8704,4,49.45,1
8705,116,68,2
8706,7,26.33,1
8707,11,98.4,1
8708,8,61.51,1
8709,10,63.2,2
8710,1,35.67,1
8711,163,64.05,1
8712,44,33.12,1
8713,38,47.75,1
8714,11,65.76,2
8715,8,63.16,1
8716,48,80.08,1
8717,70,69.16,1
8718,41,40.29,1
8719,23,20.96,1
8720,113,41.34,2
8721,38,95.01,1
8722,6,18.27,2
8723,14,36.55,2
8724,16,92.59,2
8725,93,67.86,1
8726,19,71.3,1
8727,235,14.28,2
8728,11,70.31,2
8729,26,107.4,1
8730,100,93.81,1
8731,2,123.75,1
8732,140,24.81,2
8733,9,36.17,1
8734,10,51.45,2
8735,1,114.82,1
8736,14,63.48,2
8737,1,29.92,2
8738,16,66.03,1
8739,1,43.79,2
8740,26,24.13,1
8741,138,63.17,2
8742,24,34.02,1
8743,114,18.06,1
8744,18,71.97,2
8745,50,50.83,1
8746,47,52.6,1
8747,31,64.66,2
8748,16,52.37,1
8749,21,52.27,1
8750,1,137.76,1
8751,15,31.49,2
8752,6,34.22,1
8753,19,43.48,1
8754,19,77.69,2
8755,137,17.2,2
8756,10,22.63,1
8757,2,70.24,1
8758,17,108,4
8759,2,49.25,1
8760,88,82.24,1
8761,2,67.32,2
8762,2,102.7,1
8763,4,65.6,1
8764,24,20.94,1
8765,8,46.02,1
8766,11,36.79,2
8767,25,8.36,1
8768,14,108.26,1
8769,29,78.2,1
8770,315,91.26,1
8771,63,51.16,1
8772,12,127.39,1
8773,2,68.32,1
8774,4,64.13,1
8775,4,64.5,1
8776,109,46.95,1
8777,19,54.23,2
8778,24,106.05,2
8779,25,19.53,1
8780,1,101.87,1
8781,6,58.18,1
8782,6,165.13,1
8783,92,30.24,1
8784,41,49.37,1
8785,55,58.99,1
8786,38,108.05,2
8787,9,91.58,1
8788,1,122.63,1
8789,25,112.15,1
8790,115,80.25,2
8791,93,84.73,1
8792,1,71.2,1
8793,20,66.03,2
8794,13,94.41,3
8795,30,79.38,1
8796,52,73.45,1
8797,32,127.5,1
8798,55,28.51,1
8799,25,69.8,2
8800,48,82.15,1
8801,2,92.49,3
8802,13,75.29,2
8803,83,23.33,1
8804,68,132.2,1
8805,15,63.29,1
8806,146,83.05,1
8807,61,69,1
8808,9,150.06,1
8809,57,27.21,2
8810,44,63.14,2
8811,3,45.05,1
8812,9,77.9,1
8813,9,80.96,1
8814,7,92.05,1
8815,1154,50.31,1
8816,4,42.22,1
8817,16,60.75,2
8818,123,84.52,1
8819,8,89.26,1
8820,47,94.9,1
8821,144,52.97,1
8822,29,84.24,1
8823,46,73.1,1
8824,72,19.15,1
8825,43,92.85,1
8826,22,113.02,1
8827,109,46.7,2
8828,21,50.57,1
8829,125,17.31,2
8830,1,25.39,1
8831,10,115.26,1
8832,3,38.59,2
8833,24,238.18,4
8834,17,61.06,2
8835,1,126.6,1
8836,22,101.83,2
8837,42,80.63,1
8838,19,75.71,1
8839,385,22.31,2
8840,7,37.5,1
8841,1,28.26,2
8842,32,62,1
8843,12,67.39,1
8844,96,15.25,1
8845,35,67.18,1
8846,33,65.26,1
8847,112,79.85,2
8848,10,56.89,2
8849,135,37.34,2
8850,2,98.44,1
8851,39,18.04,1
8852,21,41.09,1
8853,13,55.04,2
8854,80,76.81,1
8855,83,21.12,1
8856,45,49.7,1
8857,11,250.29,1
8858,117,86.9,2
8859,16,101.62,1
8860,5,26.54,1
8861,27,73.52,2
8862,302,35.25,1
8863,16,85,1
8864,525,18.94,1
8865,8,64.71,1
8866,14,49,2
8867,19,27.33,1
8868,321,35.85,1
8869,84,44.05,1
8870,181,95.01,1
8871,105,20.58,1
8872,6,36.23,1
8873,113,52.03,2
8874,57,32.39,3
8875,13,72.54,2
8876,228,27.72,2
8877,76,62.42,1
8878,1,42.21,1
8879,4,48.25,1
8880,46,41.91,1
8881,60,86.75,1
8882,234,25.04,2
8883,25,77.99,2
8884,85,64.23,2
8885,13,104.4,1
8886,89,61.41,1
8887,138,24.05,2
8888,21,32.42,1
8889,2,42.46,1
8890,28,52.5,1
8891,470,35.6,1
8892,12,16.3,1
8893,101,71.73,1
8894,1,45.29,1
8895,25,33.55,1
8896,605,19,2
8897,106,19.82,3
8898,29,21,3
8899,8122,26.45,1
8900,122,35.57,1
8901,53,25,1
8902,22,38.57,1
8903,34,30.89,2
8904,166,28.19,1
8905,278,89.34,1
8906,103,59.4,1
8907,171,55,1
8908,120,19.5,3
8909,1146,24.8,1
8910,17,25.69,1
8911,82,20.94,1
8912,13,60.55,1
8913,19,30.6,1
8914,123,65.25,1
8915,4,40.59,1
8916,20,23.04,1
8917,38,28.68,1
8918,229,12.57,1
8919,86,29.27,1
8920,44,35.98,1
8921,462,93.95,1
8922,13790,19.9,1
8923,5022,34.62,1
8924,127,28.7,2
8925,36,49.76,1
8926,16,37.61,1
8927,59,68.96,1
8928,13804,20.31,1
8929,86,103.36,1
8930,270,19.51,1
8931,181,13.99,1
8932,37,104.83,1
8933,16,29.82,2
8934,106,20.6,1
8935,14,102.02,1
8936,315,22.66,2
8937,116,77.49,2
8938,118,29.5,1
8939,28,98.67,1
8940,535,19.11,1
8941,156,40.9,2
8942,28,74.06,1
8943,10,20.31,1
8944,79,63.07,2
8945,269,14.85,1
8946,191,26.34,2
8947,4,38.14,1
8948,118,99.21,1
8949,574,29.89,1
8950,13,18.1,1
8951,27,53.5,1
8952,413,34.55,1
8953,804,35,1
8954,84,22.79,1
8955,30,101.3,4
8956,8,29.83,1
8957,141,85,1
8958,6,141.6,1
8959,3,16.76,1
8960,192,102.21,1
8961,38,35.51,1
8962,10,22.24,1
8963,26,135.45,1
8964,4,41.63,1
8965,30,34.85,1
8966,17,108.45,1
8967,111,41.2,2
8968,36,2,2
8969,59,72.19,2
8970,77,69.15,1
8971,108,28.58,2
8972,91,27.12,1
8973,4,44.75,1
8974,249,19.1,1
8975,512,28.92,2
8976,3,82.8,1
8977,12,115.45,4
8978,94,86.15,1
8979,67,54.45,2
8980,1001,24.25,1
8981,7,63,1
8982,416,33.07,2
8983,57,52,1
8984,11,56.3,1
8985,194,25.15,1
8986,44,28.01,1
8987,11,63.14,1
8988,12,95.23,1
8989,524,25.72,1
8990,280,55.78,1
8991,87,22.48,1
8992,11,29.9,1
8993,127,27.25,1
8994,38,56.43,1
8995,34,68.25,1
8996,2,182.54,1
8997,118,63.88,1
8998,82,69.81,3
8999,2,88.13,1
9000,41,53.52,2
9001,26,52.38,1
9002,218,20.78,1
9003,2,46.9,2
9004,118,56.68,2
9005,7,136.31,1
9006,5,76.42,1
9007,146,28.52,2
9008,13,24.32,1
9009,8,27.91,2
9010,80,46.6,1
9011,70,30.91,1
9012,38,24.73,1
9013,27,63.01,2
9014,11,107.6,1
9015,54,21.9,1
9016,35,49.64,1
9017,15,34.62,1
9018,13,43.53,1
9019,6,74.03,1
9020,169,35.55,1
9021,6,97.44,1
9022,32,42.98,1
9023,33,26.09,1
9024,15,74.44,1
9025,8,76.22,1
9026,20,68.36,2
9027,24,67.7,1
9028,2,95.87,1
9029,28,72.11,1
9030,14,61.92,2
9031,135,67.73,1
9032,6,59.42,1
9033,6,75.15,1
9034,25,71.55,1
9035,8,31.24,1
9036,3,69.69,1
9037,1,35.54,1
9038,3,58.13,1
9039,11,60.12,1
9040,2,87.95,2
9041,22,54.55,1
9042,42,90.59,2
9043,103,38.17,1
9044,2,77.2,2
9045,1,110.34,1
9046,6,46.78,1
9047,74,85.17,2
9048,7,109,1
9049,1,94.43,1
9050,13,75.48,1
9051,1,350,1
9052,54,38.85,1
9053,12,60.65,1
9054,4,101,1
9055,1,104.38,1
9056,219,23.57,1
9057,13,118.6,3
9058,1,71.48,1
9059,14,21.15,1
9060,10,64,2
9061,1,97.41,2
9062,36,33.44,3
9063,2,103.92,1
9064,13,83.98,1
9065,9,39,1
9066,56,36,1
9067,10,109,4
9068,12,47.8,1
9069,23,27.35,1
9070,11,73.5,2
9071,16,19,5
9072,20,69.2,1
9073,13,52.58,1
9074,21,40.03,2
9075,108,21.38,2
9076,26,84.38,3
9077,18,8.2,2
9078,157,17.82,1
9079,2,509.85,1
9080,76,23.55,1
9081,4,128.31,3
9082,28,77.8,2
9083,10,22.29,1
9084,15,81.7,3
9085,10,28.08,3
9086,10,69.57,6
9087,11,60.79,3
9088,22,118.03,7
9089,204,39.32,1
9090,12,73.84,2
9091,87,24.2,1
9092,6,26.5,1
9093,13,35.6,1
9094,143,44.8,2
9095,11,90.81,2
9096,5,36.76,1
9097,3,14.69,1
9098,4,55,1
9099,4,59.14,2
9100,29,3,2
9101,2,107.95,1
9102,236,28.6,1
9103,7,57.1,1
9104,15,68.68,3
9105,5,57.56,1
9106,1,37.8,1
9107,11,78.58,1
9108,81,55.84,2
9109,31,30.44,1
9110,116,106,1
9111,16,47.28,2
9112,1,48.22,1
9113,6,48.06,2
9114,2,100.94,1
9115,131,62.5,2
9116,14,52.88,1
9117,24,83.1,3
9118,108,48.23,1
9119,3,18.63,1
9120,1002,61.93,3
9121,26,74.39,3
9122,60,45.94,1
9123,2002,35.66,1
9124,4,52.88,1
9125,21,25.53,1
9126,2,94,1
9127,36,42,1
9128,13,85.32,1
9129,11,91.43,2
9130,2,53.22,1
9131,3,67.44,1
9132,1,82.35,1
9133,1,88.8,1
9134,201,43.61,1
9135,3,77.43,1
9136,1,41.41,1
9137,218,60.65,2
9138,40,21.39,1
9139,193,41.33,1
9140,33,29.78,1
9141,118,43.9,3
9142,44,75.44,2
9143,229,47.14,1
9144,19,67.08,2
9145,9,25.16,1
9146,199,49.91,1
9147,3,23.53,2
9148,36,36.7,1
9149,9,36.96,1
9150,18,39.01,1
9151,22,23.58,1
9152,12,63.02,3
9153,218,43.53,1
9154,717,47.26,4
9155,10,65.26,2
9156,51,49.22,1
9157,3,82.44,1
9158,12,38.55,1
9159,43,3.3,1
9160,5,68.23,1
9161,22,34.17,1
9162,44,20.07,1
9163,10,70.21,1
9164,40,55,1
9165,121,88.35,4
9166,512,45.27,1
9167,4,36.7,1
9168,17,91,1
9169,29,18.33,1
9170,8,84.77,1
9171,164,59.34,2
9172,32,38.31,1
9173,17,42.64,2
9174,15,18.84,1
9175,9,61.3,1
9176,1,55.46,1
9177,6,25.74,1
9178,54,35.12,1
9179,14,58.26,3
9180,107,34.12,1
9181,12,27.54,1
9182,14,47.72,2
9183,7,39.21,1
9184,2,50.7,1
9185,172,23.05,1
9186,13,43.82,2
9187,2,52.71,2
9188,19,63.38,3
9189,1023,65.57,2
9190,58,27.01,1
9191,292,33.06,1
9192,122,45.82,2
9193,117,51.92,2
9194,16,46.6,1
9195,171,46.05,2
9196,67,81.7,1
9197,26,30.58,2
9198,6,62.63,1
9199,5,78.3,1
9200,30,28,1
9201,103,85.99,3
9202,25,29.08,1
9203,223,21.88,1
9204,4,79.36,1
9205,1,33.46,3
9206,60,49.84,1
9207,12,46.81,2
9208,2,90.99,1
9209,37,23.1,1
9210,42,43.86,2
9211,15,43.12,1
9212,22,21.55,1
9213,27,50.06,1
9214,4,145,1
9215,5,131.09,1
9216,16,44.3,2
9217,47,31.52,1
9218,13,47.84,2
9219,115,36.65,1
9220,1,132.45,1
9221,2,62.92,2
9222,27,45,1
9223,40,46.17,1
9224,3,46.77,1
9225,11,74.1,1
9226,6,71.85,1
9227,25,30.7,1
9228,2,22.76,1
9229,19,39.6,2
9230,502,69.05,1
9231,32,59.34,2
9232,405,45.85,3
9233,201,52,2
9234,178,30.78,2
9235,52,20.87,1
9236,1301,51.16,1
9237,6,15.07,1
9238,8,51.39,1
9239,4,41.36,2
9240,117,71.56,3
9241,1,36.74,1
9242,1,76.87,1
9243,2,38.34,2
9244,2,49.27,1
9245,13,61.12,3
9246,9,54.55,1
9247,4,32.08,1
9248,2,94.26,1
9249,110,48.17,1
9250,105,41.85,2
9251,18,28.81,2
9252,1,30.19,1
9253,1,68.85,3
9254,29,102.83,2
9255,105,25.17,1
9256,209,60.38,2
9257,18,50,1
9258,206,39.09,1
9259,157,37.4,1
9260,3,33.4,1
9261,44,37.69,1
9262,12,40.39,2
9263,133,46.09,1
9264,22,35.68,2
9265,134,40.64,1
9266,22,47.82,1
9267,22,25.05,1
9268,220,54.95,1
9269,1,53.23,1
9270,10,46.57,2
9271,55,39,1
9272,12,84.6,3
9273,408,45.13,1
9274,21,43.31,2
9275,15,90.92,2
9276,5,53.96,1
9277,61,48.71,1
9278,265,41.67,1
9279,63,15.51,1
9280,8,63.09,1
9281,38,21.11,1
9282,24,91.64,3
9283,105,25.86,1
9284,14,56.51,2
9285,324,19.65,1
9286,15,51.64,1
9287,1,98.91,2
9288,107,28.9,1
9289,229,37.16,2
9290,302,79.44,3
9291,2,59.67,1
9292,12,88.13,1
9293,3,46.31,1
9294,2016,21.6,1
9295,2,67.95,1
9296,25,46.86,4
9297,6,45.13,1
9298,112,27.27,1
9299,13,30.52,1
9300,75,30.97,1
9301,26,33.3,2
9302,109,46.09,1
9303,105,62.49,3
9304,118,29.93,1
9305,36,20.27,1
9306,9,25.57,1
9307,2,33.14,1
9308,6,28.07,1
9309,30,30.56,1
9310,31,56.92,2
9311,33,19.57,1
9312,204,52.66,1
9313,1,62.54,1
9314,7,71.68,1
9315,70,20.52,1
9316,1,59.31,1
9317,301,43,3
9318,4,97.01,1
9319,2,95.38,2
9320,122,82.95,1
9321,125,46.15,2
9322,172,66.51,2
9323,21,33.36,1
9324,13,84.29,1
9325,2,89.6,1
9326,11,67.45,2
9327,4,72.78,1
9328,17,27.43,2
9329,14,22.15,1
9330,48,41.44,1
9331,4,34.08,1
9332,23,77.55,1
9333,201,95.06,3
9334,222,37.54,3
9335,21,29.74,2
9336,9,100,1
9337,127,42.84,1
9338,34,66.42,2
9339,542,32.14,1
9340,20,75.45,2
9341,4,66.12,1
9342,136,21.45,1
9343,95,43.92,1
9344,9,20.38,1
9345,183,40.06,2
9346,1,79.28,1
9347,3,55.75,1
9348,109,75.92,3
9349,12,62.7,2
9350,43,41.6,1
9351,11,59.78,4
9352,6,56.11,1
9353,177,106.02,1
9354,31,36.56,2
9355,100,64.76,3
9356,26,43.09,1
9357,402,24.28,1
9358,8,44.31,1
9359,10,26.79,1
9360,68,34.54,1
9361,83,26.7,1
9362,28,61.33,1
9363,26,27.32,1
9364,124,57.25,3
9365,38,50.86,1
9366,79,82.44,1
9367,6,20.6,1
9368,236,35.11,1
9369,15,72.9,1
9370,2,30.83,1
9371,7,58.11,1
9372,44,49.3,1
9373,2,82.95,1
9374,118,49.26,3
9375,9,37.23,1
9376,3,38.52,1
9377,33,54.4,2
9378,19,62.18,3
9379,55,50.92,1
9380,115,25.55,1
9381,5,60.43,1
9382,6,92.06,1
9383,2,68.41,2
9384,591,19.72,1
9385,11,79.21,1
9386,19,30.19,1
9387,44,34.32,2
9388,30,78.32,2
9389,8,132.36,1
9390,14,57.48,3
9391,118,29.08,1
9392,108,31.66,1
9393,7,63.81,1
9394,191,40.98,1
9395,10,39.94,1
9396,24,60.99,1
9397,3,81.45,1
9398,16,49.95,1
9399,3,93.03,1
9400,2,63.6,1
9401,6,41.84,1
9402,426,64,3
9403,37,62.1,1
9404,206,95.46,1
9405,3,64.49,1
9406,111,56.18,3
9407,42,43.71,1
9408,1,95.1,1
9409,18,35.25,1
9410,117,36.39,1
9411,44,25.08,1
9412,2,42.96,1
9413,179,47.78,1
9414,14,41.64,2
9415,132,62.9,2
9416,15,42.43,1
9417,19,17.59,1
9418,34,71.47,2
9419,2,68.01,1
9420,2,57.25,1
9421,196,28.4,1
9422,6,22.57,1
9423,100,26.25,1
9424,303,60.02,2
9425,4,39.89,1
9426,24,23.14,2
9427,14,66.74,3
9428,17,36.71,2
9429,4,106.32,1
9430,5,75.92,1
9431,234,106.88,5
9432,406,43.79,1
9433,107,46.4,2
9434,4,17.27,1
9435,6,33.89,1
9436,215,42.88,2
9437,6,31,1
9438,9,23.01,1
9439,3,84.99,1
9440,23,41.58,2
9441,506,45.18,1
9442,2014,44.52,3
9443,9,34.07,1
9444,24,41.8,1
9445,139,32.36,2
9446,66,25.17,1
9447,127,45.16,1
9448,15,33.87,2
9449,65,24.21,1
9450,466,22.42,1
9451,44,45.88,1
9452,136,78.74,2
9453,5,75.49,2
9454,143,29.32,1
9455,11,37.61,2
9456,313,54.73,2
9457,282,33.89,1
9458,48,25.17,1
9459,15,49.65,1
9460,114,50.7,2
9461,208,55.59,1
9462,76,63.28,1
9463,70,41.18,1
9464,8,41.81,1
9465,9,44.06,1
9466,26,25.17,1
9467,87,48.49,1
9468,18,69.65,3
9469,13,78.02,1
9470,3,93.26,1
9471,118,95.73,2
9472,12,37.1,1
9473,10,39.88,1
9474,20,45.59,1
9475,13,23.03,1
9476,12,24.55,1
9477,7,42.75,2
9478,142,76.87,2
9479,130,23.24,1
9480,303,23.27,1
9481,11,62,2
9482,27,56.25,1
9483,416,61.36,2
9484,11,55.82,2
9485,28,95.01,2
9486,57,62.33,1
9487,111,46.95,2
9488,9,31.85,1
9489,3,38.2,1
9490,5,107.09,2
9491,194,42.6,1
9492,28,84.52,2
9493,629,73.54,2
9494,25,33.72,1
9495,5,42.57,2
9496,19,108.02,1
9497,12,47.33,1
9498,34,47.29,1
9499,206,85.09,2
9500,4,45.27,2
9501,5,65.92,2
9502,12,67.79,1
9503,67,65.75,2
9504,28,57.12,1
9505,8,16.65,1
9506,9,80.35,1
9507,1011,13.48,1
9508,17,65.48,2
9509,3,38.7,2
9510,150,34.23,1
9511,78,116.52,1
9512,14,49.37,1
9513,2,7.22,5
9514,12,70.38,2
9515,26,52.45,2
9516,3,73.11,1
9517,21,22.19,1
9518,21,64.21,2
9519,125,60.36,1
9520,216,85.78,2
9521,41,36,3
9522,5,120,2
9523,215,66.11,2
9524,336,20.68,1
9525,23,30.2,1
9526,35,68,1
9527,37,42.94,1
9528,177,67.55,2
9529,25,81.73,2
9530,88,39.04,1
