21489,27,DU PDT RENE COTY,1,LIMOGES 1ER
21490,3,DES CROUZILLOUX,0,LIMOGES 28EME
21491,13,GAIGNOLLE,0,LIMOGES
21492,5,ATHALIE,2,LIMOGES 28EME
21493,17,SAINT MICHEL,12,LIMOGES
21494,14,DE CLERMONT,1,ST-LEONARD-DE-NOBLAT
21495,11,DE L AUTIER,0,LIMOGES 28EME
21496,2,DES CHARPENTIERS,0,COUZEIX
21497,11,HAUTE CITE,0,LIMOGES
21498,10,SOEURS DE LA RIVIERE,0,LIMOGES
21499,12,MARCEL MADOUMIER,0,LIMOGES 1ER
21500,26,MARC ANTOINE MURET,0,LIMOGES 1ER
21501,76,DE LIMOGES,1,ISLE
21502,28,AUGUSTE RENOIR,0,LIMOGES
21503,17,VAUBAN,15,LIMOGES
21504,24,DES BANCS,12,LIMOGES
21505,45,GAMBETTA,15,LIMOGES
21506,20,DES FRENES,2,LIMOGES 28EME
21507,6,PIERRE BROSSOLETTE,0,LIMOGES
21508,7,DE LA MAUVENDIERE,0,LIMOGES
21509,15,GEORGES BELJEAN,0,LIMOGES 1ER
21510,101,CHARLES LEGENDRE,0,LIMOGES
21511,7,DE LA MAUVENDIERE,0,LIMOGES
21512,35,JEAN LOUIS PAGUENAUD,0,LIMOGES 1ER
21513,24,DES FRENES,2,LIMOGES 28EME
21514,16,BERNART DE VENTADOUR,0,LIMOGES
21515,10,D AGUESSEAU,0,LIMOGES
21516,20,ELIE BERTHET,0,LIMOGES
21517,27,DU PDT RENE COTY,1,LIMOGES 1ER
21518,43,EDISON,0,LIMOGES
21519,107,GENERAL LECLERC,1,LIMOGES 1ER
21520,112,FONVIEILLE-ALQUIER,0,LIMOGES 28EME
21521,72,VICTOR BASCH,0,LIMOGES 28EME
21522,30,DELESCLUZE,0,LIMOGES
21523,43,DES CASSEAUX,1,LIMOGES
21524,12,DES EMAILLEURS,0,COUZEIX
21525,21,CLAUDE MANDONNAUD,0,LIMOGES 1ER
21526,21,JOURDAN,12,LIMOGES
21527,5,VICTOR THUILLAT,0,LIMOGES 1ER
21528,50,DE LORRAINE,0,GOLBEY
21529,36,DE NANCY,0,EPINAL
21530,13,CAPITAINE ROOS,0,EPINAL
21531,58,DE LA XAVEE,0,HADOL
21532,951,DE LA GARE,0,DARNIEULLES
21533,1,SAINT EXUPERY,0,VITTEL
21534,10,MARIE MARVINGT,0,EPINAL
21535,20,COUR BILLOT,0,EPINAL
21536,8,DES PATIENTS,5,EPINAL
21537,21,DU 149E R I,0,EPINAL
21538,8,CLAUDE GELLEE,0,EPINAL
21539,1,GAMBETTA,0,CAPAVENIR VOSGES
21540,8,VINSEAUX,55,EPINAL
21541,13,DE L EGLISE,12,DAMAS-ET-BETTEGNEY
21542,72,GENERAL LECLERC,0,CHANTRAINE
21543,38,D AVRINSART,12,EPINAL
21544,39,DES MINIMES,0,EPINAL
21545,80,BOULOUMIE,1,VITTEL
21546,15,FRANCAIS,0,CHANTRAINE
21547,1,EMILE ZOLA,0,EPINAL
21548,21,DE LA HAIE DES LEISSES,0,CAPAVENIR VOSGES
21549,80,BOULOUMIE,1,VITTEL
21550,11,D ALSACE,0,DEYVILLERS
21551,29,D EPINAL,0,GOLBEY
21552,21,DE LA HAIE DES LEISSES,0,CAPAVENIR VOSGES
21553,7,DES CHAMPS,0,LONGCHAMP
21554,1,ANDRE JACQUEMIN,0,EPINAL
21555,73,DE LORRAINE THAON,0,CAPAVENIR VOSGES
21556,10,HENRI SELLIER,1,EPINAL
21557,73,DE LORRAINE THAON,0,CAPAVENIR VOSGES
21558,13,CHARLES PINOT,0,EPINAL
21559,17,JEAN VIRIOT,0,EPINAL
21560,2,ZIWER PACHA,0,CONTREXEVILLE
21561,83,DES DAMES,0,VITTEL
21562,11,DU MARECHAL FOCH,1,MIRECOURT
21563,2,HENRI NICOLAS,0,GOLBEY
21564,0,DE DOMEVRE,0,GOLBEY
21565,4,DU VIEUX COLLEGE,0,NEUFCHATEAU
21566,25,DU 149E R I,0,EPINAL
21567,65,DE LORRAINE,0,GOLBEY
21568,1,BEAUDOIN,12,EPINAL
21569,5,DES FUSILLES,1,CAPAVENIR VOSGES
21570,4,JEANNE D ARC,10,CAPAVENIR VOSGES
21571,80,BOULOUMIE,1,VITTEL
21572,33,LOUIS LAPICQUE,24,EPINAL
21573,20,DE BELLEVUE,0,EPINAL
21574,7,DE LA LOGE BLANCHE,1,EPINAL
21575,4,DU GENERAL DE GAULLE,0,CHANTRAINE
21576,49,DU GAL HIRSCHAUER,0,CONTREXEVILLE
21577,7,PARMENTIER,0,EPINAL
21578,21,JULES FERRY,0,CHANTRAINE
21579,17,MARECHAL LYAUTEY,0,EPINAL
21580,12,D ALSACE,0,EPINAL
21581,14,ALEXANDRE DUMAS,0,GOLBEY
21582,11,CHARLET,0,GOLBEY
21583,7,DE LA LOGE BLANCHE,1,EPINAL
21584,6,VINSEAUX,55,EPINAL
21585,13,DE LA FILATURE,0,CHENIMENIL
21586,16,DU BOUDIOU,0,EPINAL
21587,9001,BAT MYRTILLES,8,GOLBEY
21588,2,DE COURCY,0,EPINAL
21589,34,DE LA FONTENELLE,1,GOLBEY
21590,6,BOULAY DE LA MEURTHE,0,EPINAL
21591,7,JULES FERRY,0,GOLBEY
21592,4,DE LA MAIX,0,EPINAL
21593,4,DE LA MAIX,0,EPINAL
21594,15,GENERAL LECLERC,0,EPINAL
21595,22,DE LA JUSTICE,5,EPINAL
21596,3,DU PAQUIS,0,EPINAL
21597,425,GRANDE VOYE,8,PIERREFITTE
21598,3,FRANCOIS DE NEUFCHATEAU,0,EPINAL
21599,61,DES MELEZES,0,LES FORGES 88EME
21600,24,MARECHAL LYAUTEY,0,EPINAL
21601,3,SAINT EXUPERY,0,VITTEL
21602,27,DE LA PREFECTURE,0,EPINAL
21603,10,GENERAL LECLERC,0,CHANTRAINE
21604,20,DU MARECHAL JOFFRE,0,VITTEL
21605,2,DE LA CAMERELLE,0,EPINAL
21606,223,D EPINAL,0,GIRANCOURT
21607,6,LORMONT,0,EPINAL
21608,19,JEAN JAURES,0,EPINAL
21609,11,DE BAZOILLES,3,LIFFOL-LE-GRAND
21610,7,DE LA VOLOGNE,0,LAVELINE-DEVANT-BRUYERES
21611,112,DE LA PAIX,0,NEUFCHATEAU
21612,14,ANTOINE HURAULT,0,EPINAL
21613,5,DE BEAULIEU,0,GOLBEY
21614,12,DE LA LIBERATION,0,NEUFCHATEAU
21615,15,MARECHAL LYAUTEY,0,EPINAL
21616,6,DU HUIT MAI,1,RAMBERVILLERS
21617,80,BOULOUMIE,1,VITTEL
21618,1,JEANNE D ARC,12,EPINAL
21619,36,DE LA CLE D OR,0,EPINAL
21620,35,EMILE ZOLA,0,EPINAL
21621,21,HAUTE,0,JEUXEY
21622,13,JACQUARD,0,EPINAL
21623,15,DES AULNES,0,FRAIZE
21624,50,LE BAN SAINT DIE,8,PLAINFAING
21625,38,JULES FERRY,0,RAON L ETAPE
21626,122,DU TROU DE TERRE,3,XONRUPT-LONGEMER
21627,2,DU MAL DE LATTRE,1,GERARDMER
21628,51,DE LA MAIRIE,3,PAIR-ET-GRANDRUPT
21629,14,DU PETIT PARIS,5,GERARDMER
21630,41,KELSCH,15,GERARDMER
21631,9,DE LA BELLE CORVEE,0,SAINT DIE DES VOSGES
21632,3,DES FUSILLES DU 18 NOVEMBR,0,SAINT DIE DES VOSGES
21633,18,LE KERTOFF,8,GERARDMER
21634,9,HAUTE,0,GERARDMER
21635,51,DE STALINGRAD,0,RAON L ETAPE
21636,10,4 FRERES MOUGEOTTE,0,SAINT DIE DES VOSGES
21637,817,DE LA GARE,0,SAINTE-MARGUERITE
21638,26,DE LA BOLLE,0,SAINT DIE DES VOSGES
21639,8,DE LA PAIX,0,SAINT DIE DES VOSGES
21640,36,DAUPHINE,0,SAINT DIE DES VOSGES
21641,2,DU 10EME BCP,0,SAINT DIE DES VOSGES
21642,77,DE LA FONTENELLE,1,SAINT DIE DES VOSGES
21643,88,D ALSACE,0,SAINT DIE DES VOSGES
21644,22,DU MAL LATTRE DE TASSIGNY,0,SAULCY-SUR-MEURTHE
21645,2,DE LA LIBERATION,0,MOYENMOUTIER
21646,119,DU GRAND RAIN,10,XONRUPT-LONGEMER
21647,74,CHARLES DE GAULLE,0,GERARDMER
21648,6,GAMBETTA,0,RAON L ETAPE
21649,41,KELSCH,15,GERARDMER
21650,9,DE L HERMITAGE,0,SAINT DIE DES VOSGES
21651,22,DU MAL LATTRE DE TASSIGNY,0,SAULCY-SUR-MEURTHE
21652,101,D ALSACE,0,SAINT DIE DES VOSGES
21653,91,DE SAPOIS,5,GERARDMER
21654,29,DE LA PRAIRIE,0,SAINT DIE DES VOSGES
21655,9001,BOIS DE L ORME BAT A,18,SAINT DIE DES VOSGES
21656,19,DE LA TRINITE,5,GERARDMER
21657,5,DE PERICHAMP,0,SAINT DIE DES VOSGES
21658,26,DU HAUT DE CHAUMONT,0,SAINTE-MARGUERITE
21659,14,DU NOIR SAPIN,3,GERBEPAL
21660,1,DE L ANCENSEMENT,5,LA FORGE
21661,5,DE REMIREMONT,3,VENTRON
21662,12,DES BALCONS DE BUSSANG,0,BUSSANG
21663,6,VOUILLE DES BRIMBELLES,8,LA BRESSE
21664,13,DU GENERAL LECLERC,0,REMIREMONT
21665,21,BAUGRU,0,REMIREMONT
21666,62,GRAND RUE,8,LA BRESSE
21667,9,DE MOYENFAING,0,RAMONCHAMP
21668,8,DE LA MAIX,5,REMIREMONT
21669,4,DES GELINOTTES,5,LA BRESSE
21670,44,DE MAXONCHAMP,3,RUPT-SUR-MOSELLE
21671,2,DU BREUIL,0,REMIREMONT
21672,17,DU CANTON,0,REMIREMONT
21673,4,LE RANG CHENET,8,SAINT-NABORD
21674,11,DE LA FRANCHE PIERRE,0,REMIREMONT
21675,11,DES BOURGUIGNONS,5,LE THILLOT
21676,12,DE LA CLAIRIE,0,LA BRESSE
21677,86,CHARLES DE GAULLE,0,REMIREMONT
21678,30,COTE DE MOULIN,8,SAINT-NABORD
21679,21,BAUGRU,0,REMIREMONT
21680,118,CHARLES DE GAULLE,0,REMIREMONT
21681,40,DE LA XAVEE,0,REMIREMONT
21682,21,MALDOYENNE,0,REMIREMONT
21683,49,CHARLES DE GAULLE,0,REMIREMONT
21684,5,DU CAPITAINE FLAYELLE,0,REMIREMONT
21685,2,D ALSACE,44,REMIREMONT
21686,3,DE LA GASSE,0,LA BRESSE
21687,16,RENE DEMANGEON,0,VAGNEY
21688,1,DES CHAMPS NAVES,10,BUSSANG
21689,4,VOUILLE DE BELLE HUTTE,8,LA BRESSE
21690,7,DE MENAURUPT,3,SAPOIS
21691,74,THIERS,15,REMIREMONT
21692,5,JULIEN MELINE,1,REMIREMONT
21693,14,DE LA GARE,0,CORNIMONT
21694,7,DU TAMBOIS,0,ST-ETIENNE-LES-REMIREMONT
21695,1,DU MONT DE FOURCHE,3,RUPT-SUR-MOSELLE
21696,1,DU MONT DE FOURCHE,3,RUPT-SUR-MOSELLE
21697,20,DES CHARTONS,0,POUXEUX
21698,36,DES PONCEES,0,ST-ETIENNE-LES-REMIREMONT
21699,15,LAGRESILLE,0,REMIREMONT
21700,14,LYAUTEY,15,AUXERRE
21701,4,DE BELFORT,0,AUXERRE
21702,13,GIRARD,0,AUXERRE
21703,9001,DE L EUROPE,18,ST GEORGES SUR BAULCHE
21704,32,BOURNEIL,0,AUXERRE
21705,36,MICHELET,0,AUXERRE
21706,5,DU PONT,0,AUXERRE
21707,6,DE BELFORT,0,AUXERRE
21708,76,HOCHE,1,AUXERRE
21709,14,DE LA PUISAYE,1,AUXERRE
21710,3,DE L EUROPE,0,TONNERRE
21711,5,MARCELIN BERTHELOT,0,AUXERRE
21712,10,DE LORETTE,0,AUXERRE
21713,1,RENE SCHAEFFER,0,AUXERRE
21714,8,JACQUES BREL,0,CHEVANNES
21715,5,DES CONSULS,0,AUXERRE
21716,46,ST GERMAIN,0,AUXERRE
21717,30,DES PRES RENARD,0,VENOY
21718,60,JOUBERT,0,AUXERRE
21719,8,JACQUES BREL,0,CHEVANNES
21720,31,4EME REGIMENT D'INFANTERIE,1,AUXERRE
21721,5,MARCELIN BERTHELOT,0,AUXERRE
21722,19,DAVOUT,15,AUXERRE
21723,18,DES BOUCHERIES,0,AUXERRE
21724,8,JACQUES BREL,0,CHEVANNES
21725,6,VAULABELLE,15,AUXERRE
21726,10,DES LOMBARDS,0,AUXERRE
21727,12,DES BOUCHERIES,0,AUXERRE
21728,35,SAINT PELERIN,0,AUXERRE
21729,83,DE PARIS,0,AUXERRE
21730,4,CHARLES DE GAULLE,1,AUXERRE
21731,29,GRANDE RUE,8,MONTREAL
21732,13,DU PARC DES CHAUMES,1,AVALLON
21733,13,DES CHARMES,0,VILLENEUVE SUR YONNE
21734,12,DES SALLES,0,VILLENEUVE SUR YONNE
21735,100,ARISTIDE BRIAND,1,PARON
21736,15,CALMETTE,0,ST CLEMENT
21737,42,EMILE ZOLA,0,SENS
21738,121,MARDILLY,8,SAVIGNY SUR CLAIRIS
21739,86,VICTOR GUICHARD,0,SENS
21740,18,VAUBAN,1,SENS
21741,7,JULES VERNE,0,SENS
21742,2,ARISTIDE BRIAND,15,SENS
21743,204,DES DEPORTES ET RESISTANCE,0,SENS
21744,10,DU GATINAIS,0,ST VALERIEN
21745,6,GASTON PERROT,0,SENS
21746,13,DU CENTENAIRE,15,SENS
21747,21,CECILE DE MARSANGY,0,SENS
21748,17,DU CENTENAIRE,15,SENS
21749,2,DES CHARONNES,0,MALAY LE GRAND
21750,7,RACINE,0,SENS
21751,17,DE VOISINES,3,THORIGNY-SUR-OREUSE
21752,1,DE L EPEE,0,SENS
21753,58,DU 14 JUILLET,15,SENS
21754,5,DES TILLEULS,2,CHEROY
21755,2,DE LA FAUSSE RIVIERE,24,SENS
21756,10,JULES VERNE,0,SENS
21757,2,DE LA REPUBLIQUE,12,SENS
21758,9,DE SERBOIS,0,SENS
21759,18,DES CHAMPS PLAISANTS,22,SENS
21760,5,DU GATINAIS,0,SENS
21761,11,DE LA GRANDE JUIVERIE,0,SENS
21762,3,DE BRASSE,0,BELFORT
21763,6,DU GENERAL HOCHE,0,BELFORT
21764,26,DES ACACIAS,0,BELFORT
21765,25,MARIE CURIE,0,OFFEMONT
21766,1,DE COLMAR,0,BELFORT
21767,16,RENAUD DE BOURGOGNE,15,BELFORT
21768,24,DE CRONSTADT,0,BELFORT
21769,30,DU MAGASIN,0,BELFORT
21770,26,DE STRASBOURG,0,BELFORT
21771,4,DE L EST,0,BELFORT
21772,6,FREDERIC JAPY,0,BEAUCOURT
21773,3,DE BERNE,0,BELFORT
21774,13,COLBERT,0,BELFORT
21775,6,DU CHATEAU D EAU,1,BELFORT
21776,21,ALBERT THOMAS,0,BELFORT
21777,4,DE LA 1ERE ARMEE FRANCAISE,0,BELFORT
21778,30,DE CRONSTADT,0,BELFORT
21779,70,DE MONTBELIARD,44,BELFORT
21780,4,DES MARRONNIERS,0,BONDOUFLE
21781,19,DE VILLOISON,0,CORBEIL ESSONNES
21782,5,DES JARDINS,0,BOUSSY-SAINT-ANTOINE
21783,9,DES PLATANES,2,BOUSSY-SAINT-ANTOINE
21784,7,DES ERABLES,0,CORBEIL ESSONNES
21785,7,DU GAL CHARLES DE GAULLE,1,BOUSSY-SAINT-ANTOINE
21786,60,DU PETIT CHATEAU,1,BRUNOY
21787,2,GEOFFROY ST HILAIRE,0,EVRY-COURCOURONNES
21788,10,LES BOIS DU CERF,18,ETIOLLES
21789,3,DE L ABREUVOIR,0,MENNECY
21790,14,DES VALLEES,0,BRUNOY
21791,4,DU PUITS MASSE,0,MENNECY
21792,301,AUX FLEURS,24,EVRY-COURCOURONNES
21793,21,DU 8 MAI 1945,1,VILLABE
21794,9,HENRIETTE,0,YERRES
21795,20,DES GRES,0,COUDRAY-MONTCEAUX (LE)
21796,20,AMPERE,0,BALLANCOURT-SUR-ESSONNE
21797,3,LES BOIS DU CERF,18,ETIOLLES
21798,1,MOZART,0,SAINT-PIERRE-DU-PERRAY
21799,16,DARBLAY,1,MENNECY
21800,2,CHANTAL MAUDUIT,0,SAINT-PIERRE-DU-PERRAY
21801,98,ST SPIRE,0,CORBEIL ESSONNES
21802,15,ST REMY,12,DRAVEIL
21803,11,ALBERT EINSTEIN,51,EVRY-COURCOURONNES
21804,38,DE FONTAINEBLEAU,15,CORBEIL ESSONNES
21805,14,DOMAINE DES BOIS JARCY,18,VARENNES-JARCY
21806,2,DE LA BOUILLARDE,61,MENNECY
21807,2,PASCAL,0,CROSNE
21808,29,CORNEILLE,0,MONTGERON
21809,8,DU GENERAL DE GAULLE,1,SOISY-SUR-SEINE
21810,30,VIGIER,0,CORBEIL ESSONNES
21811,7,HENRI ROSSIGNOL,0,VIGNEUX SUR SEINE
21812,9,LAVOISIER,2,YERRES
21813,23,LE PARC DE PETIT BOURG,18,EVRY-COURCOURONNES
21814,43,DES 3 CHENES,0,BRUNOY
21815,4,CAROLINE RIER,0,BONDOUFLE
21816,113,CHARLES DE GAULLE,0,YERRES
21817,1,ALPHONSE LAVERAN,0,EVRY-COURCOURONNES
21818,4,DU FOUR A PAIN,5,VARENNES-JARCY
21819,3,DU BELVEDERE,0,CORBEIL ESSONNES
21820,0,LES JARDINS DE LA BALE,18,FONTENAY-LE-VICOMTE
21821,1,DE ROCHEFORT,0,SAINT-GERMAIN-LES-CORBEIL
21822,2,DU HUREPOIX,0,LISSES
21823,107,DE MELUN,3,SAINTRY-SUR-SEINE
21824,5,DU GENERAL LECLERC,0,MONTGERON
21825,8,DES ANEMONES,0,DRAVEIL
21826,42,DU MARTROY,0,BALLANCOURT-SUR-ESSONNE
21827,14,DU GENERAL DE GAULLE,15,DRAVEIL
21828,5307,LE MOULIN DE VILLOISON,8,VILLABE
21829,24,EDMOND BONTE,0,RIS-ORANGIS
21830,7,BARON LACAZE,0,SAINT-PIERRE-DU-PERRAY
21831,6,LA BRUYERE,51,EVRY-COURCOURONNES
21832,7,DU PERE LEGRIS,0,CORBEIL ESSONNES
21833,18,FREDERIC JOLIOT CURIE,0,VERT LE PETIT
21834,28,JEAN JAURES,1,CROSNE
21835,16,DE LA CAVIGNON,5,CORBEIL ESSONNES
21836,47,DE CONCY,0,YERRES
21837,38,ALBERT THOMAS,0,CROSNE
21838,21,DES MERISIERS,78,BOUSSY-SAINT-ANTOINE
21839,27,GABRIELLE D'ESTREES,1,COUDRAY-MONTCEAUX (LE)
21840,6,DU CHANOINE BOS,12,RIS-ORANGIS
21841,1,D ANTIN,51,ETIOLLES
21842,9001,DU TEMPLE,79,RIS-ORANGIS
21843,9001,DU PARC DE BEAUREGARD,18,YERRES
21844,2,JULES VALLES,0,EVRY-COURCOURONNES
21845,9,DE LA LIBERATION,1,SOISY-SUR-SEINE
21846,3,DE TIGERY,0,SAINT-GERMAIN-LES-CORBEIL
21847,23,DE L'ORGE,0,EVRY-COURCOURONNES
21848,8,DE LA THEUILLERIE,18,RIS-ORANGIS
21849,2,DE CHAMPAGNE,45,EPINAY-SOUS-SENART
21850,6,JACQUES OFFENBACH,45,EPINAY-SOUS-SENART
21851,9001,LES MARELLES,18,BOUSSY-SAINT-ANTOINE
21852,4,DE L'ECOUTE S'IL PLEUT,0,BONDOUFLE
21853,45,LA FONTAINE CORNAILLE,0,QUINCY-SOUS-SENART
21854,3,DES DOCKS,0,RIS-ORANGIS
21855,46,DU MUGUET,0,VIGNEUX SUR SEINE
21856,7,DU CABESTAN,2,EVRY-COURCOURONNES 80EME
21857,19,DES HAIES,0,YERRES
21858,90,DE LA JUSTICE,0,MONTGERON
21859,24,EDMOND BONTE,0,RIS-ORANGIS
21860,4,DES FRERES LUMIERE,0,EVRY-COURCOURONNES 80EME
21861,127,CHARLES DE GAULLE,0,YERRES
21862,22,RENE COTY,0,YERRES
21863,11,DU COMMERCE,0,SAINT-PIERRE-DU-PERRAY
21864,4,THIROUX D ARCONVILLE,0,CROSNE
21865,21,DE LA PECHERIE,0,CORBEIL ESSONNES
21866,1,DE LA TREILLE,10,ORMOY
21867,9,DU BEAU REGARD,0,EPINAY-SOUS-SENART
21868,26,DU GENERAL DE GAULLE,1,SOISY-SUR-SEINE
21869,2,D'ALSACE LORRAINE,0,EPINAY-SOUS-SENART
21870,22,DES ARBOUSIERS,0,VIGNEUX SUR SEINE
21871,20,JEAN ROSTAND,2,EVRY-COURCOURONNES
21872,4,CASSIOPEE,1,VILLABE
21873,25,JEAN-JACQUES ROUSSEAU,0,CORBEIL ESSONNES
21874,2,DE SOISY,0,CORBEIL ESSONNES
21875,30,DES PASSEREAUX,0,RIS-ORANGIS
21876,1,DE LA BENJAMINE,0,VIGNEUX SUR SEINE
21877,1,PISSARO,45,QUINCY-SOUS-SENART
21878,85,JEAN JAURES,15,CORBEIL ESSONNES
21879,11,DU VIEUX LOGIS,0,VIGNEUX SUR SEINE
21880,221,HENRI BARBUSSE,1,VIGNEUX SUR SEINE
21881,12,JEAN JAURES,0,VILLABE
21882,17,VERLAINE,0,MONTGERON
21883,9,DU MARECHAL NEY,1,EPINAY-SOUS-SENART
21884,3,DE TIGERY,0,SAINT-GERMAIN-LES-CORBEIL
21885,9001,DU TEMPLE,79,RIS-ORANGIS
21886,9001,DU TEMPLE,79,RIS-ORANGIS
21887,183,DU GENERAL LECLERC,1,YERRES
21888,11,DU MARECHAL NEY,1,EPINAY-SOUS-SENART
21889,40,JEAN JAURES,0,RIS-ORANGIS
21890,20,CEPAGE BAKO,0,ORMOY
21891,25,DE L'ESSONNE,0,EVRY-COURCOURONNES
21892,1,PIERRE,0,MONTGERON
21893,9,COLETTE,2,VIGNEUX SUR SEINE
21894,27,DES GODEAUX,0,BRUNOY
21895,3,DU BOISSELET,0,EPINAY-SOUS-SENART
21896,2,DE LA REPUBLIQUE,1,CROSNE
21897,19,LE PARC DE PETIT BOURG,18,EVRY-COURCOURONNES
21898,39,HENRI DUNANT,15,CORBEIL ESSONNES
21899,2,D'ALSACE LORRAINE,0,EPINAY-SOUS-SENART
21900,94,JOHN KENNEDY,15,CORBEIL ESSONNES
21901,3,DE MILLY,0,MENNECY
21902,20,DE LA COGNETTE,0,ETIOLLES
21903,2,ROSALIE,0,MONTGERON
21904,16,JEAN MARIE DJIBAOU,0,VIGNEUX SUR SEINE
21905,40,GABRIEL PERI,0,YERRES
21906,17,DE LA RES PARC CASCADES,0,MONTGERON
21907,37,DECAUVILLE,15,EVRY-COURCOURONNES
21908,46,PIERRE LOTI,0,YERRES
21909,58,JACQUES BOURGOIN,24,CORBEIL ESSONNES
21910,60,DU PETIT CHATEAU,1,BRUNOY
21911,4,DE CHALANDRAY,1,BRUNOY
21912,13,G. ANTHONIOZ DE GAULLE,0,TIGERY
21913,4,DU MARECHAL LANNES,1,EPINAY-SOUS-SENART
21914,13,DE CHEVANNES,0,BALLANCOURT-SUR-ESSONNE
21915,4,DU GRAND FOC,51,EVRY-COURCOURONNES 80EME
21916,17,MONSEIGNEUR ROMERO,4,EVRY-COURCOURONNES
21917,41,DES CHARMES,0,MONTGERON
21918,55,FERAY,0,CORBEIL ESSONNES
21919,29,DU GENERAL LECLERC,0,MONTGERON
21920,30,DU CHATEAU D'EAU,0,RIS-ORANGIS
21921,1,LA FONTAINE,0,MENNECY
21922,38,JOHN KENNEDY,15,CORBEIL ESSONNES
21923,9,DU GENERAL LECLERC,0,CORBEIL ESSONNES
21924,5,LES ACACIAS,18,MENNECY
21925,9,DES MONTCELETS,0,CHAMPCUEIL
21926,4,MARCHAND,0,CORBEIL ESSONNES
21927,19,DE LA REPUBLIQUE,0,QUINCY-SOUS-SENART
21928,38,ALBERT THOMAS,0,CROSNE
21929,6,RESIDENCE LA FONTAINE,0,QUINCY-SOUS-SENART
21930,23,GABRIELLE D'ESTREES,1,COUDRAY-MONTCEAUX (LE)
21931,5,DES BICHES,2,BRUNOY
21932,8,DE LA THEUILLERIE,18,RIS-ORANGIS
21933,28,DU VIEUX MARCHE,12,SAINT-PIERRE-DU-PERRAY
21934,21,GABRIELLE D'ESTREES,1,COUDRAY-MONTCEAUX (LE)
21935,11,DES VIEILLES POSTES,5,EVRY-COURCOURONNES
21936,4,D'ANJOU,51,YERRES
21937,56,DES CHENES,0,VIGNEUX SUR SEINE
21938,70,DU TEMPLE,0,RIS-ORANGIS
21939,9001,DU TEMPLE,79,RIS-ORANGIS
21940,13,DE GRIGNY,3,RIS-ORANGIS
21941,2,GAMBETTA,1,RIS-ORANGIS
21942,7,D'AQUITAINE,0,RIS-ORANGIS
21943,124,DE GOURNAY,0,CORBEIL ESSONNES
21944,7,LA BRUYERE,51,EVRY-COURCOURONNES
21945,9001,OR SENART DU BELLAY,8,DRAVEIL
21946,4,DES MARQUANTS,0,VERT LE GRAND
21947,6,SERPENTE,0,EPINAY-SOUS-SENART
21948,31,SERPENTE,0,EPINAY-SOUS-SENART
21949,4,ARTHUR RIMBAUD,51,EVRY-COURCOURONNES
21950,126,HENRI BARBUSSE,15,DRAVEIL
21951,36,HENRI LOT,0,EPINAY-SOUS-SENART
21952,45,DES 3 CHENES,0,BRUNOY
21953,33,DES JOURNALIERS,10,EVRY-COURCOURONNES 80EME
21954,12,CURIE,0,BRUNOY
21955,9001,OR SENART ANDERSEN,8,DRAVEIL
21956,16,JEAN JAURES,1,CROSNE
21957,14,POVOA DE VARZIM,0,MONTGERON
21958,17,DE LA SABLIERE,0,MENNECY
21959,0,LES JARDINS DE LA BALE,18,FONTENAY-LE-VICOMTE
21960,51,HENRI ROCHEFORT,0,EVRY-COURCOURONNES
21961,47,DES SORBIERS,78,BOUSSY-SAINT-ANTOINE
21962,6,DES FRERES LUMIERE,0,EVRY-COURCOURONNES 80EME
21963,15,DES ANEMONES,0,DRAVEIL
21964,1,DES FRERES LUMIERE,0,EVRY-COURCOURONNES 80EME
21965,62,LES HAMEAUX DE SEINE,8,SAINTRY-SUR-SEINE
21966,11,MARCEL PAGNOL,0,BOUSSY-SAINT-ANTOINE
21967,13,DE LA REPUBLIQUE,1,CROSNE
21968,5307,LE MOULIN DE VILLOISON,8,VILLABE
21969,2,THIROUX D ARCONVILLE,0,CROSNE
21970,32,DU DOCTEUR VIGNES,0,CORBEIL ESSONNES
21971,128,DE LA REPUBLIQUE,1,MONTGERON
21972,40,HENRI MARTIN,0,VIGNEUX SUR SEINE
21973,9,VIVALDI,0,SAINT-PIERRE-DU-PERRAY
21974,25,CHARLES DE GAULLE,0,BONDOUFLE
21975,16,JEAN JAURES,1,CROSNE
21976,8,DE VANDEUL,15,SOISY-SUR-SEINE
21977,3,COLETTE,2,VIGNEUX SUR SEINE
21978,1,DU MARECHAL JUIN,1,YERRES
21979,9001,LA GRANGE AUX BELLES,8,BOUSSY-SAINT-ANTOINE
21980,13,DU COMMERCE,0,SAINT-PIERRE-DU-PERRAY
21981,3,DES PLATANES,2,BOUSSY-SAINT-ANTOINE
21982,22,GAY LUSSAC,0,YERRES
21983,1,DES PLATANES,2,BOUSSY-SAINT-ANTOINE
21984,20,PIERRE LOTI,0,YERRES
21985,30,MARCEAU BAILLOT,0,YERRES
21986,30,CLOS DE LA HIBOUTIERE,8,BOUSSY-SAINT-ANTOINE
21987,9,DU COMTE DE PROVENCE,2,EPINAY-SOUS-SENART
21988,39,DE LA DAUPHINE,0,CORBEIL ESSONNES
21989,21,DES OISEAUX,0,RIS-ORANGIS
21990,20,DES CEDRES,0,VIGNEUX SUR SEINE
21991,15,GALIGNANI,12,CORBEIL ESSONNES
21992,52,DU PETIT CHATEAU,1,BRUNOY
21993,2,DE L EGLISE,1,EVRY-COURCOURONNES
21994,37,DECAUVILLE,15,EVRY-COURCOURONNES
21995,25,DECAUVILLE,15,EVRY-COURCOURONNES
