9977,4,78
9978,2,52
9979,2,45
9980,2,60
9981,3,95
9982,4,77
9983,2,50
9984,1,18
9985,2,51
9986,2,42
9987,2,26
9988,4,160
9989,3,64
9990,3,73
9991,2,39
9992,1,19
9993,2,35
9994,2,43
9995,4,74
9996,1,27
9997,4,70
9998,2,30
9999,3,65
10000,4,72
10001,4,78
10002,6,118
10003,2,35
10004,2,44
10005,2,41
10006,7,181
10007,4,83
10008,3,67
10009,2,48
10010,4,64
10011,3,60
10012,3,66
10013,1,19
10014,3,73
10015,2,35
10016,2,45
10017,3,67
10018,3,73
10019,1,18
10020,1,19
10021,4,81
10022,2,49
10023,3,66
10024,3,70
10025,3,68
10026,1,13
10027,1,19
10028,2,42
10029,2,42
10030,3,65
10031,1,38
10032,1,19
10033,3,67
10034,2,55
10035,2,48
10036,4,77
10037,3,80
10038,2,37
10039,2,53
10040,3,60
10041,3,58
10042,2,47
10043,3,62
10044,3,64
10045,2,59
10046,2,39
10047,1,19
10048,3,63
10049,1,22
10050,3,67
10051,1,36
10052,1,18
10053,1,31
10054,2,52
10055,2,38
10056,3,88
10057,2,50
10058,4,68
10059,3,61
10060,3,61
10061,1,27
10062,2,46
10063,4,67
10064,4,82
10065,2,42
10066,2,53
10067,1,20
10068,2,47
10069,6,143
10070,3,68
10071,1,26
10072,1,22
10073,2,35
10074,1,49
10075,2,52
10076,4,83
10077,4,80
10078,2,36
10079,1,19
10080,2,41
10081,4,103
10082,1,17
10083,1,20
10084,1,30
10085,4,80
10086,2,51
10087,5,149
10088,2,42
10089,1,11
10090,1,28
10091,4,73
10092,3,126
10093,1,25
10094,1,19
10095,3,51
10096,1,17
10097,3,65
10098,2,45
10099,3,53
10100,3,66
10101,2,47
10102,1,19
10103,1,26
10104,4,77
10105,2,36
10106,4,96
10107,2,38
10108,4,77
10109,5,137
10110,1,18
10111,2,38
10112,3,67
10113,1,13
10114,4,77
10115,1,35
10116,2,50
10117,3,78
10118,4,125
10119,3,64
10120,1,19
10121,1,18
10122,2,36
10123,4,103
10124,1,18
10125,3,62
10126,3,71
10127,6,129
10128,2,38
10129,2,51
10130,5,90
10131,1,27
10132,2,38
10133,4,79
10134,2,47
10135,3,49
10136,1,16
10137,1,14
10138,2,50
10139,1,25
10140,3,85
10141,5,99
10142,1,25
10143,4,76
10144,1,20
10145,2,26
10146,4,89
10147,4,90
10148,4,73
10149,4,78
10150,4,66
10151,2,53
10152,4,96
10153,3,66
10154,3,67
10155,1,34
10156,3,54
10157,1,79
10158,3,72
10159,3,62
10160,2,34
10161,3,63
10162,9,348
10163,4,69
10164,1,36
10165,1,20
10166,1,18
10167,6,126
10168,4,73
10169,4,73
10170,2,39
10171,4,70
10172,4,82
10173,2,48
10174,2,29
10175,3,63
10176,2,45
10177,4,72
10178,1,62
10179,4,77
10180,2,39
10181,3,65
10182,3,57
10183,2,47
10184,3,65
10185,1,16
10186,3,65
10187,3,64
10188,1,51
10189,4,117
10190,1,17
10191,5,89
10192,1,34
10193,3,52
10194,4,86
10195,4,76
10196,3,61
10197,3,68
10198,2,36
10199,1,24
10200,2,21
10201,1,16
10202,3,58
10203,4,84
10204,4,106
10205,5,100
10206,1,21
10207,3,54
10208,4,93
10209,4,72
10210,4,77
10211,4,71
10212,3,58
10213,2,44
10214,4,71
10215,3,64
10216,3,54
10217,4,96
10218,5,94
10219,3,60
10220,5,146
10221,1,37
10222,2,51
10223,4,82
10224,2,48
10225,1,20
10226,5,102
10227,3,72
10228,3,56
10229,2,45
10230,4,75
10231,4,80
10232,1,16
10233,5,135
10234,2,38
10235,1,16
10236,2,36
10237,4,91
10238,4,66
10239,2,46
10240,2,45
10241,3,61
10242,1,18
10243,4,90
10244,4,100
10245,1,13
10246,4,85
10247,1,30
10248,3,44
10249,3,69
10250,4,87
10251,4,102
10252,1,30
10253,2,35
10254,1,24
10255,2,50
10256,3,61
10257,4,90
10258,1,25
10259,4,114
10260,1,35
10261,2,40
10262,4,77
10263,1,24
10264,3,64
10265,3,90
10266,3,46
10267,3,66
10268,3,62
10269,1,25
10270,1,25
10271,3,69
10272,2,49
10273,3,74
10274,3,67
10275,4,80
10276,4,72
10277,1,24
10278,5,94
10279,1,15
10280,3,70
10281,4,60
10282,2,55
10283,5,92
10284,3,71
10285,3,54
10286,2,72
10287,2,51
10288,3,87
10289,4,80
10290,3,71
10291,1,20
10292,1,28
10293,2,32
10294,5,87
10295,2,48
10296,1,18
10297,2,52
10298,1,35
10299,1,18
10300,1,21
10301,1,24
10302,4,65
10303,3,65
10304,2,43
10305,2,46
10306,2,58
10307,2,34
10308,3,60
10309,1,22
10310,4,85
10311,3,59
10312,3,57
10313,3,64
10314,3,49
10315,1,38
10316,4,75
10317,2,38
10318,1,25
10319,3,78
10320,4,84
10321,2,47
10322,2,52
10323,1,34
10324,1,9
10325,4,90
10326,3,63
10327,1,29
10328,1,40
10329,1,23
10330,2,45
10331,3,60
10332,1,15
10333,4,60
10334,3,65
10335,2,55
10336,4,77
10337,1,40
10338,1,30
10339,2,47
10340,4,66
10341,3,58
10342,1,19
10343,3,64
10344,4,68
10345,1,11
10346,2,42
10347,3,51
10348,1,31
10349,3,62
10350,2,45
10351,2,45
10352,7,261
10353,3,70
10354,4,76
10355,4,61
10356,2,64
10357,3,69
10358,2,52
10359,2,33
10360,5,80
10361,2,58
10362,2,45
10363,4,68
10364,2,58
10365,3,65
10366,2,42
10367,4,90
10368,2,50
10369,2,44
10370,1,24
10371,3,60
10372,4,99
10373,2,50
10374,4,71
10375,3,65
10376,2,57
10377,2,57
10378,4,73
10379,1,23
10380,4,83
10381,1,35
10382,1,48
10383,2,43
10384,1,38
10385,2,47
10386,5,85
10387,2,48
10388,2,58
10389,1,48
10390,2,32
10391,2,42
10392,2,42
10393,2,34
10394,3,67
10395,5,92
10396,2,44
10397,2,38
10398,3,65
10399,4,80
10400,3,58
10401,2,48
10402,6,126
10403,2,35
10404,5,83
10405,2,41
10406,4,85
10407,2,52
10408,4,88
10409,3,58
10410,4,93
10411,3,69
10412,2,47
10413,2,42
10414,3,66
10415,2,38
10416,2,50
10417,3,78
10418,3,66
10419,2,45
10420,3,58
10421,5,132
10422,1,36
10423,4,107
10424,2,47
10425,5,95
10426,2,47
10427,2,38
10428,1,27
10429,3,62
10430,4,74
10431,4,81
10432,1,40
10433,2,53
10434,3,67
10435,4,86
10436,3,74
10437,5,94
10438,5,90
10439,2,48
10440,2,57
10441,1,18
10442,5,162
10443,4,157
10444,3,62
10445,5,87
10446,4,88
10447,4,91
10448,3,62
10449,2,44
10450,1,33
10451,3,60
10452,3,64
10453,5,94
10454,1,18
10455,4,86
10456,3,42
10457,2,40
10458,1,31
10459,3,65
10460,2,59
10461,3,62
10462,2,26
10463,4,85
10464,3,64
10465,1,25
10466,3,68
10467,2,42
10468,2,49
10469,3,62
10470,4,85
10471,2,70
10472,1,22
10473,4,80
10474,2,46
10475,4,74
10476,4,90
10477,3,69
10478,2,24
10479,1,34
10480,1,32
10481,2,38
10482,1,25
10483,2,46
10484,1,28
10485,1,21
10486,3,49
10487,3,61
10488,5,80
10489,2,35
10490,4,78
10491,3,63
10492,4,129
10493,3,56
10494,3,84
10495,2,62
10496,1,36
10497,4,70
10498,4,78
10499,2,50
10500,2,51
10501,2,30
10502,3,68
10503,3,36
10504,4,70
10505,1,38
10506,4,113
10507,4,47
10508,1,28
10509,2,43
10510,3,80
10511,2,47
10512,1,23
10513,1,33
10514,3,58
10515,2,45
10516,1,24
10517,2,68
10518,2,48
10519,1,26
10520,3,75
10521,1,27
10522,3,50
10523,3,67
10524,5,84
10525,1,32
10526,3,79
10527,2,38
10528,3,62
10529,2,36
10530,3,75
10531,2,45
10532,2,33
10533,2,48
10534,3,53
10535,3,57
10536,3,47
10537,1,21
10538,2,32
10539,1,21
10540,2,38
10541,4,83
10542,3,80
10543,3,59
10544,3,55
10545,2,45
10546,1,18
10547,2,35
10548,1,24
10549,1,13
10550,1,24
10551,3,59
10552,1,22
10553,3,44
10554,1,45
10555,3,69
10556,1,15
10557,2,38
10558,5,85
10559,1,14
10560,2,37
10561,4,103
10562,1,14
10563,4,128
10564,2,48
10565,2,48
10566,3,65
10567,1,27
10568,3,70
10569,4,103
10570,2,33
10571,3,72
10572,2,48
10573,3,70
10574,2,32
10575,2,48
10576,4,89
10577,2,35
10578,3,56
10579,3,50
10580,3,87
10581,2,48
10582,1,23
10583,1,25
10584,2,60
10585,2,24
10586,2,36
10587,2,40
10588,2,47
10589,2,42
10590,3,61
10591,3,65
10592,3,62
10593,2,25
10594,1,18
10595,2,35
10596,2,35
10597,2,41
10598,3,71
10599,2,45
10600,2,40
10601,3,63
10602,3,74
10603,3,59
10604,4,104
10605,1,23
10606,1,17
10607,4,89
10608,5,108
10609,2,59
10610,3,85
10611,2,40
10612,2,42
10613,0,31
10614,1,28
10615,2,56
10616,2,55
10617,2,41
10618,3,72
10619,1,25
10620,2,47
10621,1,18
10622,2,40
10623,2,25
10624,2,49
10625,2,46
10626,2,35
10627,3,62
10628,3,69
10629,1,15
10630,3,64
10631,2,42
10632,2,42
10633,4,86
10634,2,48
10635,3,106
10636,2,46
10637,2,32
10638,3,69
10639,3,52
10640,1,25
10641,1,18
10642,2,34
10643,3,78
10644,2,48
10645,3,50
10646,2,38
10647,4,70
10648,1,38
10649,2,47
10650,2,29
10651,2,38
10652,1,26
10653,2,53
10654,1,40
10655,2,25
10656,1,40
10657,2,52
10658,1,24
10659,3,56
10660,3,56
10661,2,44
10662,5,90
10663,2,44
10664,5,98
10665,4,77
10666,3,60
10667,3,44
10668,2,39
10669,3,67
10670,1,25
10671,1,25
10672,2,24
10673,2,37
10674,4,85
10675,1,35
10676,3,60
10677,4,80
10678,3,66
10679,2,37
10680,1,29
10681,5,85
10682,2,34
10683,2,22
10684,2,51
10685,2,43
10686,2,50
10687,1,38
10688,2,35
10689,1,25
10690,3,56
10691,3,61
10692,1,22
10693,3,35
10694,1,27
10695,2,36
10696,2,49
10697,2,50
10698,1,36
10699,2,37
10700,3,75
10701,1,34
10702,2,49
10703,2,38
10704,3,41
10705,1,23
10706,2,48
10707,1,47
10708,2,21
10709,3,70
10710,3,65
10711,2,38
10712,2,38
10713,1,29
10714,3,76
10715,3,64
10716,1,30
10717,1,29
10718,2,31
10719,1,33
10720,3,52
10721,4,74
10722,3,56
10723,3,73
10724,2,53
10725,2,40
10726,6,149
10727,4,90
10728,2,44
10729,3,42
10730,3,64
10731,1,33
10732,2,35
10733,4,53
10734,3,74
10735,5,60
10736,4,108
10737,3,76
10738,1,38
10739,3,55
10740,3,70
10741,1,26
10742,2,31
10743,3,65
10744,1,21
10745,2,35
10746,3,56
10747,2,38
10748,4,104
10749,3,66
10750,3,68
10751,5,119
10752,2,30
10753,2,32
10754,2,43
10755,2,44
10756,3,38
10757,3,71
10758,1,23
10759,6,153
10760,1,39
10761,1,14
10762,3,55
10763,2,40
10764,1,27
10765,3,62
10766,2,40
10767,1,25
10768,1,27
10769,3,49
10770,3,49
10771,1,35
10772,2,36
10773,3,71
10774,1,23
10775,3,77
10776,2,36
10777,3,63
10778,3,66
10779,4,89
10780,3,47
10781,2,35
10782,2,48
10783,4,67
10784,2,41
10785,2,40
10786,2,30
10787,2,44
10788,4,57
10789,2,46
10790,1,40
10791,3,60
10792,2,40
10793,3,59
10794,1,26
10795,2,45
10796,4,109
10797,3,65
10798,1,24
10799,2,47
10800,2,35
10801,4,69
10802,3,60
10803,4,68
10804,5,137
10805,3,63
10806,3,65
10807,3,89
10808,4,91
10809,1,32
10810,1,69
10811,4,84
10812,2,46
10813,5,104
10814,2,44
10815,1,36
10816,3,70
10817,4,76
10818,5,106
10819,3,68
10820,5,97
10821,4,83
10822,2,45
10823,2,46
10824,3,55
10825,2,42
10826,3,64
10827,3,71
10828,3,64
10829,4,103
10830,3,86
10831,4,69
10832,1,34
10833,3,90
10834,2,34
10835,4,95
10836,3,63
10837,3,60
10838,2,36
10839,4,77
10840,2,48
10841,1,32
10842,2,48
10843,3,61
10844,4,80
10845,4,90
10846,2,63
10847,1,16
10848,2,42
10849,5,142
10850,4,76
10851,3,60
10852,3,83
10853,3,75
10854,4,65
10855,2,42
10856,3,31
10857,3,59
10858,4,63
10859,4,64
10860,4,76
10861,1,24
10862,5,91
10863,4,66
10864,5,124
10865,2,53
10866,1,22
10867,4,80
10868,2,37
10869,4,82
10870,5,100
10871,5,127
10872,5,84
10873,2,44
10874,2,40
10875,2,30
10876,1,29
10877,4,86
10878,3,55
10879,3,58
10880,1,25
10881,2,42
10882,4,109
10883,4,80
10884,2,49
10885,3,58
10886,2,45
10887,5,97
10888,2,46
10889,2,49
10890,3,54
10891,1,19
10892,2,45
10893,6,145
10894,3,67
10895,1,30
10896,4,80
10897,3,64
10898,1,29
10899,4,95
10900,3,68
10901,5,118
10902,3,62
10903,2,51
10904,2,42
10905,3,63
10906,2,46
10907,3,63
10908,4,93
10909,4,80
10910,1,25
10911,2,45
10912,3,65
10913,2,47
10914,2,28
10915,5,94
10916,2,48
10917,1,24
10918,3,55
10919,4,65
10920,2,47
10921,1,37
10922,2,42
10923,5,118
10924,4,110
10925,2,38
10926,4,107
10927,2,58
10928,2,35
10929,2,51
10930,1,29
10931,2,49
10932,4,68
10933,4,65
10934,1,30
10935,3,63
10936,1,24
10937,2,52
10938,3,46
10939,2,35
10940,4,87
10941,2,42
10942,2,74
10943,2,54
10944,4,75
10945,2,18
10946,3,60
10947,3,104
10948,3,60
10949,5,83
10950,2,17
10951,2,47
10952,2,57
10953,5,89
10954,4,68
10955,4,125
10956,5,88
10957,2,38
10958,1,23
10959,2,41
10960,2,43
10961,1,35
10962,4,84
10963,0,55
10964,2,37
10965,3,78
10966,1,35
10967,2,47
10968,2,41
10969,3,58
10970,1,29
10971,5,86
10972,2,49
10973,1,32
10974,1,30
10975,3,57
10976,3,64
10977,2,38
10978,2,52
10979,1,33
10980,1,27
10981,3,60
10982,1,35
10983,2,40
10984,1,44
10985,3,57
10986,4,63
10987,2,35
10988,5,95
10989,6,75
10990,1,23
10991,1,18
10992,1,18
10993,3,70
10994,3,65
10995,1,30
10996,2,42
10997,1,24
10998,2,27
10999,4,88
11000,2,47
11001,4,85
11002,2,38
11003,3,68
11004,3,57
11005,1,20
11006,1,29
11007,1,25
11008,5,118
11009,2,33
11010,3,60
11011,2,38
11012,3,74
11013,5,85
11014,3,55
11015,2,48
11016,4,50
11017,3,62
11018,3,69
11019,2,38
11020,4,96
11021,3,72
11022,2,33
11023,5,91
11024,4,67
11025,2,38
11026,2,52
11027,5,105
11028,2,38
11029,2,49
11030,3,49
11031,4,76
11032,2,43
11033,3,56
11034,3,62
11035,4,119
11036,1,31
11037,4,80
11038,1,18
11039,4,86
11040,2,70
11041,2,38
11042,3,54
11043,2,38
11044,2,38
11045,3,76
11046,2,46
11047,5,111
11048,3,53
11049,2,47
11050,2,68
11051,1,16
11052,2,37
11053,3,71
11054,3,88
11055,9,193
11056,4,84
11057,1,38
11058,1,29
11059,1,18
11060,4,112
11061,2,46
11062,3,62
11063,2,46
11064,1,26
11065,3,110
11066,4,55
11067,2,30
11068,1,25
11069,2,35
11070,3,55
11071,1,30
11072,3,69
11073,1,19
11074,3,58
11075,2,48
11076,1,26
11077,3,48
11078,2,50
11079,2,40
11080,2,42
11081,1,30
11082,3,70
11083,2,32
11084,3,58
11085,2,54
11086,2,42
11087,3,70
11088,1,25
11089,2,42
11090,3,67
11091,3,75
11092,2,38
11093,1,17
11094,1,17
11095,1,17
11096,3,61
11097,1,30
11098,2,28
11099,2,39
11100,3,62
11101,2,70
11102,2,39
11103,4,83
11104,2,161
11105,3,70
11106,3,76
11107,3,68
11108,3,86
11109,2,52
11110,2,44
11111,3,63
11112,3,63
11113,4,83
11114,5,110
11115,4,80
11116,2,44
11117,2,47
11118,2,47
11119,4,84
11120,4,68
11121,4,85
11122,4,67
11123,1,33
11124,2,37
11125,4,83
11126,2,40
11127,2,45
11128,2,45
11129,3,64
11130,3,64
11131,4,82
11132,1,22
11133,1,28
11134,4,82
11135,3,54
11136,4,89
11137,1,24
11138,1,18
11139,3,58
11140,1,24
11141,4,80
11142,4,70
11143,4,60
11144,3,64
11145,3,61
11146,1,25
11147,2,40
11148,4,67
11149,4,82
11150,3,82
11151,1,30
11152,3,62
11153,2,31
11154,3,61
11155,4,122
11156,1,28
11157,3,71
11158,2,28
11159,2,32
11160,3,71
11161,2,44
11162,2,46
11163,1,23
11164,3,70
11165,2,45
11166,4,84
11167,1,34
11168,2,40
11169,1,33
11170,3,118
11171,3,54
11172,3,57
11173,2,24
11174,2,47
11175,3,56
11176,5,100
11177,5,90
11178,2,41
11179,1,32
11180,3,52
11181,3,61
11182,2,45
11183,1,18
11184,2,43
11185,5,116
11186,3,71
11187,2,41
11188,2,37
11189,3,62
11190,1,11
11191,4,90
11192,2,51
11193,2,47
11194,3,92
11195,4,100
11196,2,33
11197,1,20
11198,3,75
11199,3,76
11200,4,74
11201,1,31
11202,4,80
11203,3,56
11204,3,70
11205,3,65
11206,1,20
11207,2,60
11208,3,90
11209,2,49
11210,3,70
11211,3,60
11212,4,81
11213,3,78
11214,4,94
11215,2,38
11216,3,59
11217,4,95
11218,1,33
11219,1,28
11220,1,34
11221,2,47
11222,4,84
11223,1,33
11224,1,36
11225,4,81
11226,2,42
11227,2,71
11228,1,35
11229,4,78
11230,1,25
11231,4,80
11232,3,64
11233,2,50
11234,1,36
11235,3,65
11236,6,110
11237,3,62
11238,3,63
11239,3,57
11240,4,66
11241,2,49
11242,2,50
11243,1,34
11244,2,81
11245,3,61
11246,5,80
11247,3,93
11248,2,70
11249,3,78
11250,5,86
11251,2,52
11252,2,40
11253,3,59
11254,1,36
11255,4,86
11256,5,97
11257,1,36
11258,4,83
11259,2,40
11260,2,26
11261,3,85
11262,3,47
11263,1,20
11264,1,24
11265,3,63
11266,5,144
11267,2,45
11268,1,23
11269,2,53
11270,3,70
11271,5,175
11272,5,99
11273,4,66
11274,5,94
11275,2,23
11276,1,30
11277,1,25
11278,3,67
11279,2,60
11280,2,36
11281,3,63
11282,4,78
11283,3,51
11284,3,79
11285,4,72
11286,2,52
11287,2,39
11288,4,70
11289,2,54
11290,3,63
11291,4,77
11292,3,73
11293,2,52
11294,1,26
11295,4,68
11296,1,20
11297,1,15
11298,3,63
11299,1,20
11300,2,37
11301,2,41
11302,3,63
11303,4,85
11304,1,40
11305,4,77
11306,3,68
11307,2,27
11308,3,96
11309,2,41
11310,5,98
11311,1,29
11312,3,70
11313,1,8
11314,1,24
11315,2,44
11316,2,52
11317,4,96
11318,3,62
11319,3,66
11320,3,75
11321,2,36
11322,3,68
11323,2,38
11324,1,22
11325,4,88
11326,4,70
11327,3,71
11328,4,80
11329,1,36
11330,3,60
11331,3,94
11332,3,60
11333,6,92
11334,2,52
11335,4,59
11336,4,71
11337,3,64
11338,4,89
11339,2,43
11340,4,65
11341,5,93
11342,3,68
11343,5,123
11344,1,38
11345,4,93
11346,2,42
11347,3,69
11348,3,64
11349,2,52
11350,2,42
11351,5,106
11352,2,46
11353,4,68
11354,4,68
11355,1,25
11356,2,50
11357,1,29
11358,2,37
11359,2,53
11360,1,28
11361,4,78
11362,2,28
11363,1,18
11364,1,24
11365,2,51
11366,1,20
11367,2,48
11368,3,89
11369,3,63
11370,1,18
11371,2,50
11372,2,40
11373,4,64
11374,3,57
11375,2,42
11376,4,79
11377,1,21
11378,3,54
11379,2,63
11380,2,40
11381,1,23
11382,4,70
11383,4,180
11384,2,59
11385,2,52
11386,1,29
11387,3,51
11388,1,39
11389,2,48
11390,3,65
11391,4,76
11392,2,57
11393,5,87
11394,3,61
11395,4,73
11396,1,32
11397,2,45
11398,2,43
11399,2,50
11400,3,72
11401,3,60
11402,3,68
11403,3,110
11404,3,53
11405,3,54
11406,1,33
11407,3,81
11408,2,36
11409,1,24
11410,3,65
11411,2,61
11412,1,29
11413,3,78
11414,2,38
11415,4,85
11416,2,42
11417,5,97
11418,3,55
11419,2,41
11420,1,27
11421,4,83
11422,3,62
11423,2,55
11424,1,26
11425,3,46
11426,2,52
11427,3,61
11428,1,32
11429,3,69
11430,1,30
11431,3,53
11432,1,32
11433,2,47
11434,2,39
11435,2,35
11436,4,80
11437,1,21
11438,1,19
11439,3,62
11440,3,57
11441,2,40
11442,4,73
11443,3,105
11444,1,27
11445,3,45
11446,1,30
11447,1,30
11448,1,32
11449,1,30
11450,1,24
11451,3,62
11452,2,40
11453,3,47
11454,2,40
11455,3,71
11456,1,30
11457,3,52
11458,3,53
11459,3,57
11460,4,72
11461,1,28
11462,5,129
11463,1,25
11464,4,177
11465,4,72
11466,2,38
11467,1,21
11468,3,72
11469,3,39
11470,2,80
11471,3,66
11472,4,89
11473,1,11
11474,2,46
11475,4,88
11476,4,74
11477,2,48
11478,2,44
11479,2,37
11480,3,90
11481,1,45
11482,1,47
11483,1,20
11484,1,21
11485,6,164
11486,2,47
11487,2,53
11488,1,32
11489,3,65
11490,3,64
11491,2,25
11492,5,115
11493,4,63
11494,3,59
11495,2,32
11496,2,47
11497,2,29
11498,3,81
11499,3,58
11500,2,74
11501,3,58
11502,3,67
11503,2,45
11504,2,47
11505,4,110
11506,5,124
11507,4,72
11508,3,57
11509,3,81
11510,2,45
11511,4,83
11512,4,72
11513,1,68
11514,4,107
11515,3,84
11516,1,26
11517,3,53
11518,5,99
11519,2,35
11520,2,59
11521,1,29
11522,6,72
11523,2,30
11524,2,44
11525,2,46
11526,5,112
11527,2,40
11528,2,33
11529,4,97
11530,2,54
11531,3,42
11532,2,40
11533,3,60
11534,3,41
11535,3,60
11536,2,60
11537,2,46
11538,2,41
11539,4,67
11540,3,73
11541,3,40
11542,3,62
11543,2,23
11544,1,47
11545,3,40
11546,2,38
11547,4,50
11548,2,26
11549,4,63
11550,5,80
11551,3,40
11552,4,50
11553,3,64
11554,2,46
11555,2,30
11556,3,68
11557,1,30
11558,2,39
11559,2,52
11560,1,26
11561,3,85
11562,2,21
11563,4,68
11564,2,30
11565,3,74
11566,5,122
11567,2,58
11568,3,64
11569,2,51
11570,1,28
11571,1,29
11572,2,48
11573,3,45
11574,1,39
11575,1,46
11576,3,58
11577,2,48
11578,4,85
11579,2,52
11580,4,97
11581,1,33
11582,3,58
11583,3,72
11584,4,64
11585,5,170
11586,1,34
11587,3,55
11588,2,61
11589,3,75
11590,1,20
11591,3,64
11592,1,28
11593,3,75
11594,4,101
11595,2,39
11596,2,50
11597,3,62
11598,2,40
11599,2,39
11600,3,70
11601,2,23
11602,3,54
11603,2,51
11604,2,69
11605,4,125
11606,3,54
11607,1,38
11608,2,53
11609,3,60
11610,3,54
11611,3,53
11612,4,85
11613,3,58
11614,2,60
11615,5,89
11616,1,22
11617,2,64
11618,3,54
11619,4,73
11620,3,62
11621,3,90
11622,4,103
11623,2,46
11624,2,52
11625,3,62
11626,2,44
11627,4,79
11628,3,70
11629,1,18
11630,2,46
11631,3,75
11632,3,55
11633,2,30
11634,3,74
11635,2,37
11636,1,22
11637,5,83
11638,2,49
11639,3,58
11640,3,58
11641,5,98
11642,2,36
11643,5,79
11644,2,40
11645,2,38
11646,3,72
11647,2,56
11648,4,79
11649,3,50
11650,3,65
11651,4,61
11652,3,45
11653,2,55
11654,2,51
11655,3,52
11656,2,47
11657,1,29
11658,1,29
11659,3,72
11660,4,100
11661,3,59
11662,5,105
11663,2,49
11664,3,53
11665,2,36
11666,4,131
11667,4,121
11668,3,75
11669,5,100
11670,2,39
11671,4,95
11672,4,78
11673,1,20
11674,3,46
11675,2,40
11676,6,135
11677,2,40
11678,1,19
11679,4,80
11680,3,59
11681,3,72
11682,5,123
11683,3,69
11684,3,73
11685,5,103
11686,3,70
11687,3,76
11688,2,52
11689,2,42
11690,4,64
11691,2,31
11692,1,28
11693,2,37
11694,2,48
11695,4,127
11696,3,65
11697,3,53
11698,5,115
11699,4,159
11700,4,86
11701,3,63
11702,2,51
11703,3,73
11704,1,24
11705,3,65
11706,1,14
11707,5,113
11708,3,84
11709,4,85
11710,1,19
11711,2,44
11712,1,17
11713,3,68
11714,1,17
11715,3,61
11716,4,88
11717,4,69
11718,2,69
11719,1,31
11720,1,35
11721,4,77
11722,4,66
11723,5,90
11724,1,17
11725,1,24
11726,1,35
11727,1,22
11728,3,66
11729,1,39
11730,4,64
11731,4,103
11732,2,44
11733,7,213
11734,5,75
11735,4,74
11736,4,66
11737,3,64
11738,1,101
11739,2,47
11740,3,66
11741,3,67
11742,3,79
11743,3,74
11744,2,41
11745,3,64
11746,3,110
11747,3,71
11748,4,64
11749,4,90
11750,1,18
11751,2,45
11752,3,61
11753,3,63
11754,1,18
11755,4,99
11756,1,36
11757,1,30
11758,1,30
11759,5,88
11760,2,45
11761,3,64
11762,1,25
11763,4,101
11764,3,65
11765,3,73
11766,4,72
11767,1,20
11768,2,55
11769,4,73
11770,4,50
11771,3,79
11772,3,52
11773,3,57
11774,2,48
11775,1,20
11776,1,23
11777,1,26
11778,2,42
11779,1,43
11780,3,79
11781,2,35
11782,1,20
11783,1,13
11784,5,90
11785,2,36
11786,3,74
11787,2,39
11788,2,35
11789,2,35
11790,2,48
11791,5,90
11792,1,16
11793,7,256
11794,3,69
11795,2,42
11796,3,51
11797,2,45
11798,2,57
11799,3,83
11800,3,65
11801,3,55
11802,2,41
11803,5,103
11804,5,95
11805,1,33
11806,2,43
11807,2,41
11808,3,62
11809,1,33
11810,4,78
11811,3,92
11812,1,21
11813,2,58
11814,4,87
11815,3,51
11816,6,120
11817,1,18
11818,2,43
11819,4,64
11820,5,101
11821,2,46
11822,5,101
11823,1,24
11824,1,14
11825,2,40
11826,3,65
11827,3,58
11828,4,99
11829,3,57
11830,2,34
11831,3,47
11832,4,79
11833,2,43
11834,3,71
11835,5,79
11836,3,73
11837,4,110
11838,2,42
11839,1,24
11840,4,85
11841,1,28
11842,2,48
11843,3,62
11844,2,42
11845,4,97
11846,5,121
11847,2,48
11848,5,89
11849,3,110
11850,3,65
11851,3,65
11852,3,52
11853,5,151
11854,2,44
11855,2,39
11856,3,65
11857,2,38
11858,3,63
11859,2,56
11860,3,65
11861,2,37
11862,4,68
11863,4,78
11864,2,40
11865,4,77
11866,2,47
11867,2,70
11868,4,63
11869,2,55
11870,2,51
11871,3,54
11872,3,58
11873,2,31
11874,2,50
11875,5,130
11876,5,90
11877,2,49
11878,3,69
11879,5,90
11880,2,47
11881,4,66
11882,4,74
11883,3,100
11884,2,58
11885,5,182
11886,2,38
11887,2,39
11888,3,63
11889,3,74
11890,3,66
11891,4,62
11892,3,67
11893,3,71
11894,3,64
11895,3,90
11896,2,54
11897,2,52
11898,5,105
11899,4,92
11900,4,78
11901,3,64
11902,4,91
11903,4,67
11904,3,72
11905,3,78
11906,3,74
11907,2,45
11908,4,53
11909,4,76
11910,3,90
11911,5,73
11912,1,83
11913,1,16
11914,1,38
11915,2,43
11916,2,34
11917,2,53
11918,2,55
11919,2,46
11920,5,107
11921,4,75
11922,2,54
11923,5,119
11924,3,72
11925,2,48
11926,1,27
11927,2,57
11928,3,63
11929,4,93
11930,4,73
11931,4,65
11932,4,69
11933,4,89
11934,2,50
11935,2,47
11936,3,67
11937,2,46
11938,1,18
11939,3,56
11940,3,71
11941,4,79
11942,3,51
11943,3,70
11944,1,27
11945,3,56
11946,2,50
11947,5,95
11948,4,110
11949,3,68
11950,4,78
11951,1,27
11952,3,59
11953,3,51
11954,5,134
11955,3,101
11956,2,71
11957,5,117
11958,3,60
11959,3,82
11960,3,65
11961,4,115
11962,3,57
11963,1,35
11964,3,80
11965,2,56
11966,5,96
11967,5,96
11968,1,28
11969,5,80
11970,1,30
11971,2,46
11972,4,73
11973,3,62
11974,2,50
11975,2,41
11976,3,83
