223,1,2020-01-15 0:00,Vente,370000,223
224,1,2020-02-07 0:00,Vente,41000,224
225,1,2020-03-06 0:00,Vente,107000,225
226,1,2020-06-19 0:00,Vente,68700,226
227,1,2020-01-10 0:00,Vente,290000,227
228,1,2020-02-04 0:00,Vente,57000,228
229,1,2020-01-31 0:00,Vente,274000,229
230,1,2020-02-06 0:00,Vente,39000,230
231,1,2020-02-18 0:00,Vente,102345,231
232,1,2020-02-07 0:00,Vente,63500,232
233,1,2020-02-04 0:00,Vente,181000,233
234,1,2020-02-13 0:00,Vente,125000,234
235,1,2020-02-13 0:00,Vente,59000,235
236,1,2020-02-17 0:00,Vente,63000,236
237,1,2020-02-05 0:00,Vente,90000,237
238,1,2020-01-31 0:00,Vente,110000,238
239,1,2020-02-12 0:00,Vente,81000,239
240,1,2020-02-19 0:00,Vente,67000,240
241,1,2020-02-18 0:00,Vente,30000,241
242,1,2020-02-03 0:00,Vente,79180,242
243,1,2020-03-03 0:00,Vente,55000,243
244,1,2020-02-14 0:00,Vente,97000,244
245,1,2020-03-10 0:00,Vente,44000,245
246,1,2020-03-10 0:00,Vente,82500,246
247,1,2020-03-02 0:00,Vente,230000,247
248,1,2020-02-27 0:00,Vente,13000,248
249,1,2020-04-20 0:00,Vente,103090,249
250,1,2020-04-23 0:00,Vente,95000,250
251,1,2020-05-15 0:00,Vente,36000,251
252,1,2020-03-10 0:00,Vente,100789,252
253,1,2020-03-02 0:00,Vente,76280,253
254,1,2020-05-06 0:00,Vente,65000,254
255,1,2020-05-29 0:00,Vente,151000,255
256,1,2020-05-14 0:00,Vente,134000,256
257,1,2020-05-25 0:00,Vente,56500,257
258,1,2020-06-05 0:00,Vente,47500,258
259,1,2020-06-04 0:00,Vente,44000,259
260,1,2020-05-16 0:00,Vente,41500,260
261,1,2020-05-27 0:00,Vente,95000,261
262,1,2020-05-28 0:00,Vente,87000,262
263,1,2020-06-10 0:00,Vente,53000,263
264,1,2020-06-30 0:00,Vente,36000,264
265,1,2020-06-05 0:00,Vente,70000,265
266,1,2020-06-18 0:00,Vente,169000,266
267,1,2020-06-09 0:00,Vente,148586,267
268,1,2020-06-10 0:00,Vente,140000,268
269,1,2020-06-25 0:00,Vente,45375,269
270,1,2020-01-24 0:00,Vente,55000,270
271,1,2020-02-07 0:00,Vente,290000,271
272,1,2020-03-11 0:00,Vente,110500,272
273,1,2020-06-10 0:00,Vente,67000,273
274,1,2020-06-08 0:00,Vente,43000,274
275,1,2020-01-21 0:00,Vente,111324,275
276,1,2020-01-03 0:00,Vente,164000,276
277,1,2020-01-07 0:00,Vente,131990,277
278,1,2020-01-15 0:00,Vente,74169,278
279,1,2020-01-16 0:00,Vente,106000,279
280,1,2020-03-16 0:00,Vente,135000,280
281,1,2020-02-28 0:00,Vente,59500,281
282,1,2020-03-17 0:00,Vente,108254,282
283,1,2020-05-06 0:00,Vente,45500,283
284,1,2020-05-19 0:00,Vente,55000,284
285,1,2020-06-18 0:00,Vente,41000,285
286,1,2020-05-16 0:00,Vente,172200,286
287,1,2020-05-25 0:00,Vente,100000,287
288,1,2020-05-15 0:00,Vente,96000,288
289,1,2020-05-25 0:00,Vente,153500,289
290,1,2020-05-20 0:00,Vente,35722.61,290
291,1,2020-06-09 0:00,Vente,26500,291
292,1,2020-01-04 0:00,Vente,84000,292
293,1,2020-01-03 0:00,Vente,71000,293
294,1,2020-01-10 0:00,Vente,38550,294
295,1,2020-01-21 0:00,Vente,118500,295
296,1,2020-01-06 0:00,Vente,196000,296
297,1,2020-01-11 0:00,Vente,48000,297
298,1,2020-01-03 0:00,Vente,43000,298
299,1,2020-01-21 0:00,Vente,29800,299
300,1,2020-01-20 0:00,Vente,175000,300
301,1,2020-01-22 0:00,Vente,34000,301
302,1,2020-01-17 0:00,Vente,40000,302
303,1,2020-01-15 0:00,Vente,42000,303
304,1,2020-01-21 0:00,Vente,39735,304
305,1,2020-01-29 0:00,Vente,105000,305
306,1,2020-01-14 0:00,Vente,128690,306
307,1,2020-01-23 0:00,Vente,113330,307
308,1,2020-01-16 0:00,Vente,300000,308
309,1,2020-01-20 0:00,Vente,77000,309
310,1,2020-01-29 0:00,Vente,75000,310
311,1,2020-01-03 0:00,Vente,33880,311
312,1,2020-01-20 0:00,Vente,42800,312
313,1,2020-02-07 0:00,Vente,64000,313
314,1,2020-01-31 0:00,Vente,105375,314
315,1,2020-01-30 0:00,Vente,40000,315
316,1,2020-02-04 0:00,Vente,61000,316
317,1,2020-02-10 0:00,Vente,44585,317
318,1,2020-01-24 0:00,Vente,67830,318
319,1,2020-01-23 0:00,Vente,71000,319
320,1,2020-02-07 0:00,Vente,43000,320
321,1,2020-02-05 0:00,Vente,75000,321
322,1,2020-01-31 0:00,Vente,113000,322
323,1,2020-02-13 0:00,Vente,52800,323
324,1,2020-02-14 0:00,Vente,57000,324
325,1,2020-02-14 0:00,Vente,37000,325
326,1,2020-01-27 0:00,Vente,51000,326
327,1,2020-02-04 0:00,Vente,115000,327
328,1,2020-01-31 0:00,Vente,160500,328
329,1,2020-02-07 0:00,Vente,62500,329
330,1,2020-02-14 0:00,Vente,52500,330
331,1,2020-01-30 0:00,Vente,66450.35,331
332,1,2020-01-31 0:00,Vente,47000,332
333,1,2020-02-12 0:00,Vente,150500,333
334,1,2020-02-12 0:00,Vente,201500,334
335,1,2020-01-27 0:00,Vente,24000,335
336,1,2020-02-21 0:00,Vente,270200,336
337,1,2020-01-29 0:00,Vente,128014.89,337
338,1,2020-02-13 0:00,Vente,90000,338
339,1,2020-02-25 0:00,Vente,68730,339
340,1,2020-02-17 0:00,Vente,19000,340
341,1,2020-02-22 0:00,Vente,44000,341
342,1,2020-02-04 0:00,Vente,37000,342
343,1,2020-02-08 0:00,Vente,67500,343
344,1,2020-02-13 0:00,Vente,76600,344
345,1,2020-02-06 0:00,Vente,52300,345
346,1,2020-02-19 0:00,Vente,40000,346
347,1,2020-02-11 0:00,Vente,80000,347
348,1,2020-02-12 0:00,Vente,62000,348
349,1,2020-02-21 0:00,Vente,146200,349
350,1,2020-02-14 0:00,Vente,61500,350
351,1,2020-02-07 0:00,Vente,88000,351
352,1,2020-02-26 0:00,Vente,77000,352
353,1,2020-02-29 0:00,Vente,63500,353
354,1,2020-02-25 0:00,Vente,58000,354
355,1,2020-02-26 0:00,Vente,230000,355
356,1,2020-02-24 0:00,Vente,135700,356
357,1,2020-02-27 0:00,Vente,76000,357
358,1,2020-02-14 0:00,Vente,61400,358
359,1,2020-02-27 0:00,Vente,44000,359
360,1,2020-02-17 0:00,Vente,69300,360
361,1,2020-02-14 0:00,Vente,41500,361
362,1,2020-02-21 0:00,Vente,230000,362
363,1,2020-02-21 0:00,Vente,220000,363
364,1,2020-02-26 0:00,Vente,67560,364
365,1,2020-02-22 0:00,Vente,39980,365
366,1,2020-02-19 0:00,Vente,61700,366
367,1,2020-02-20 0:00,Vente,70020,367
368,1,2020-03-03 0:00,Vente,226750,368
369,1,2020-03-03 0:00,Vente,81860,369
370,1,2020-03-03 0:00,Vente,69450,370
371,1,2020-03-02 0:00,Vente,33000,371
372,1,2020-02-21 0:00,Vente,83000,372
373,1,2020-02-15 0:00,Vente,62700,373
374,1,2020-02-25 0:00,Vente,44000,374
375,1,2020-02-15 0:00,Vente,43000,375
376,1,2020-03-09 0:00,Vente,101000,376
377,1,2020-02-28 0:00,Vente,77000,377
378,1,2020-03-06 0:00,Vente,70200,378
379,1,2020-03-06 0:00,Vente,43000,379
380,1,2020-03-31 0:00,Vente,47200,380
381,1,2020-03-14 0:00,Vente,65000,381
382,1,2020-04-21 0:00,Vente,70000,382
383,1,2020-03-18 0:00,Vente,46890,383
384,1,2020-02-26 0:00,Vente,54090,384
385,1,2020-04-30 0:00,Vente,43500,385
386,1,2020-04-30 0:00,Vente,77400,386
387,1,2020-05-05 0:00,Vente,128490,387
388,1,2020-04-30 0:00,Vente,130000,388
389,1,2020-05-04 0:00,Vente,87000,389
390,1,2020-04-24 0:00,Vente,155000,390
391,1,2020-04-29 0:00,Vente,19400,391
392,1,2020-05-07 0:00,Vente,51400,392
393,1,2020-05-12 0:00,Vente,35000,393
394,1,2020-04-15 0:00,Vente,110000,394
395,1,2020-05-18 0:00,Vente,64500,395
396,1,2020-05-15 0:00,Vente,86000,396
397,1,2020-05-15 0:00,Vente,45000,397
398,1,2020-05-19 0:00,Vente,87000,398
399,1,2020-05-12 0:00,Vente,111300,399
400,1,2020-05-13 0:00,Vente,230000,400
401,1,2020-05-20 0:00,Vente,67500,401
402,1,2020-05-27 0:00,Vente,105000,402
403,1,2020-05-13 0:00,Vente,28500,403
404,1,2020-05-28 0:00,Vente,27000,404
405,1,2020-05-26 0:00,Vente,113000,405
406,1,2020-04-30 0:00,Vente,48700,406
407,1,2020-05-13 0:00,Vente,29900,407
408,1,2020-05-07 0:00,Vente,29500,408
409,1,2020-05-27 0:00,Vente,46937,409
410,1,2020-05-29 0:00,Vente,55500,410
411,1,2020-05-14 0:00,Vente,142500,411
412,1,2020-05-16 0:00,Vente,35000,412
413,1,2020-06-03 0:00,Vente,32500,413
414,1,2020-05-26 0:00,Vente,64050,414
415,1,2020-05-29 0:00,Vente,60000,415
416,1,2020-05-29 0:00,Vente,45710,416
417,1,2020-05-29 0:00,Vente,55500,417
418,1,2020-05-30 0:00,Vente,35500,418
419,1,2020-06-06 0:00,Vente,20140,419
420,1,2020-05-26 0:00,Vente,25650,420
421,1,2020-05-18 0:00,Vente,126000,421
422,1,2020-05-20 0:00,Vente,61000,422
423,1,2020-06-11 0:00,Vente,54000,423
424,1,2020-06-03 0:00,Vente,30500,424
425,1,2020-05-28 0:00,Vente,80000,425
426,1,2020-05-20 0:00,Vente,28350,426
427,1,2020-06-06 0:00,Vente,78500,427
428,1,2020-01-25 0:00,Vente,57950,428
429,1,2020-06-16 0:00,Vente,55000,429
430,1,2020-05-29 0:00,Vente,63000,430
431,1,2020-06-03 0:00,Vente,62000,431
432,1,2020-06-10 0:00,Vente,134300,432
433,1,2020-06-20 0:00,Vente,56000,433
434,1,2020-06-12 0:00,Vente,130000,434
435,1,2020-05-28 0:00,Vente,41000,435
436,1,2020-06-11 0:00,Vente,272000,436
437,1,2020-06-15 0:00,Vente,117000,437
438,1,2020-06-15 0:00,Vente,75000,438
439,1,2020-06-03 0:00,Vente,206000,439
440,1,2020-06-13 0:00,Vente,83000,440
441,1,2020-06-26 0:00,Vente,35000,441
442,1,2020-06-18 0:00,Vente,300000,442
443,1,2020-06-06 0:00,Vente,33000,443
444,1,2020-06-26 0:00,Vente,57500,444
445,1,2020-06-05 0:00,Vente,63000,445
446,1,2020-06-26 0:00,Vente,25000,446
447,1,2020-06-10 0:00,Vente,225500,447
448,1,2020-06-29 0:00,Vente,55800,448
449,1,2020-06-23 0:00,Vente,135000,449
450,1,2020-06-11 0:00,Vente,95000,450
451,1,2020-06-17 0:00,Vente,64000,451
452,1,2020-06-30 0:00,Vente,135000,452
453,1,2020-06-30 0:00,Vente,90000,453
454,1,2020-01-29 0:00,Vente,75000,454
455,1,2020-01-20 0:00,Vente,41500,455
456,1,2020-01-16 0:00,Vente,41080,456
457,1,2020-02-12 0:00,Vente,0,457
458,1,2020-01-16 0:00,Vente,310000,458
459,1,2020-02-07 0:00,Vente,159550,459
460,1,2020-01-22 0:00,Vente,150000,460
461,1,2020-02-18 0:00,Vente,165500,461
462,1,2020-02-21 0:00,Vente,67200,462
463,1,2020-02-12 0:00,Vente,230000,463
464,1,2020-02-05 0:00,Vente,220000,464
465,1,2020-02-07 0:00,Vente,53320,465
466,1,2020-02-10 0:00,Vente,49000,466
467,1,2020-02-24 0:00,Vente,110000,467
468,1,2020-02-27 0:00,Vente,238000,468
469,1,2020-02-24 0:00,Vente,55000,469
470,1,2020-02-22 0:00,Vente,53260,470
471,1,2020-02-25 0:00,Vente,120250,471
472,1,2020-02-18 0:00,Vente,119390,472
473,1,2020-02-20 0:00,Vente,117110,473
474,1,2020-02-21 0:00,Vente,85000,474
475,1,2020-02-28 0:00,Vente,140150,475
476,1,2020-03-16 0:00,Vente,113000,476
477,1,2020-03-26 0:00,Vente,26630,477
478,1,2020-04-02 0:00,Vente,64000,478
479,1,2020-03-02 0:00,Vente,56900,479
480,1,2020-04-22 0:00,Vente,114275,480
481,1,2020-04-03 0:00,Vente,123000,481
482,1,2020-04-16 0:00,Vente,98000,482
483,1,2020-03-27 0:00,Vente,43000,483
484,1,2020-03-04 0:00,Vente,30250,484
485,1,2020-04-27 0:00,Vente,50740,485
486,1,2020-04-30 0:00,Vente,146192,486
487,1,2020-04-27 0:00,Vente,40000,487
488,1,2020-05-06 0:00,Vente,80000,488
489,1,2020-04-30 0:00,Vente,65000,489
490,1,2020-04-22 0:00,Vente,112000,490
491,1,2020-05-14 0:00,Vente,85000,491
492,1,2020-05-13 0:00,Vente,47000,492
493,1,2020-05-14 0:00,Vente,67340,493
494,1,2020-05-29 0:00,Vente,65500,494
495,1,2020-05-28 0:00,Vente,125000,495
